serum,strain,plate_barcode,dilution_factor,frac_infectivity_raw,frac_infectivity_ceiling
seqneut25to26_sera_0037,A/Bangkok/P2391/2025_H3N2,plate13-A/Bangkok/P2391/2025_H3N2,1119,0.8133,0.8133
seqneut25to26_sera_0037,A/Bangkok/P2391/2025_H3N2,plate13-A/Bangkok/P2391/2025_H3N2,2575,0.7301,0.7301
seqneut25to26_sera_0037,A/Bangkok/P2391/2025_H3N2,plate13-A/Bangkok/P2391/2025_H3N2,5921,0.5932,0.5932
seqneut25to26_sera_0037,A/Bangkok/P2391/2025_H3N2,plate13-A/Bangkok/P2391/2025_H3N2,1.362e+04,0.5487,0.5487
seqneut25to26_sera_0037,A/Bangkok/P2572/2025_H3N2,plate13-A/Bangkok/P2572/2025_H3N2,40,0.4298,0.4298
seqneut25to26_sera_0037,A/Bangkok/P2572/2025_H3N2,plate13-A/Bangkok/P2572/2025_H3N2,92,0.5785,0.5785
seqneut25to26_sera_0037,A/Bangkok/P2572/2025_H3N2,plate13-A/Bangkok/P2572/2025_H3N2,212,0.7206,0.7206
seqneut25to26_sera_0037,A/Bangkok/P2572/2025_H3N2,plate13-A/Bangkok/P2572/2025_H3N2,487,0.8283,0.8283
seqneut25to26_sera_0037,A/Bangkok/P2572/2025_H3N2,plate13-A/Bangkok/P2572/2025_H3N2,1119,0.7535,0.7535
seqneut25to26_sera_0037,A/Bangkok/P2572/2025_H3N2,plate13-A/Bangkok/P2572/2025_H3N2,2575,0.6831,0.6831
seqneut25to26_sera_0037,A/Bangkok/P2572/2025_H3N2,plate13-A/Bangkok/P2572/2025_H3N2,5921,0.8125,0.8125
seqneut25to26_sera_0037,A/Bangkok/P2572/2025_H3N2,plate13-A/Bangkok/P2572/2025_H3N2,1.362e+04,0.754,0.754
seqneut25to26_sera_0037,A/Bangkok/P2921/2025_H3N2,plate13-A/Bangkok/P2921/2025_H3N2,40,0.4515,0.4515
seqneut25to26_sera_0037,A/Bangkok/P2921/2025_H3N2,plate13-A/Bangkok/P2921/2025_H3N2,92,0.5896,0.5896
seqneut25to26_sera_0037,A/Bangkok/P2921/2025_H3N2,plate13-A/Bangkok/P2921/2025_H3N2,212,0.8474,0.8474
seqneut25to26_sera_0037,A/Bangkok/P2921/2025_H3N2,plate13-A/Bangkok/P2921/2025_H3N2,487,0.7483,0.7483
seqneut25to26_sera_0037,A/Bangkok/P2921/2025_H3N2,plate13-A/Bangkok/P2921/2025_H3N2,1119,0.8189,0.8189
seqneut25to26_sera_0037,A/Bangkok/P2921/2025_H3N2,plate13-A/Bangkok/P2921/2025_H3N2,2575,0.7059,0.7059
seqneut25to26_sera_0037,A/Bangkok/P2921/2025_H3N2,plate13-A/Bangkok/P2921/2025_H3N2,5921,0.8071,0.8071
seqneut25to26_sera_0037,A/Bangkok/P2921/2025_H3N2,plate13-A/Bangkok/P2921/2025_H3N2,1.362e+04,0.6965,0.6965
seqneut25to26_sera_0037,A/Bangkok/P3067/2025_H1N1,plate13-A/Bangkok/P3067/2025_H1N1,40,0.1864,0.1864
seqneut25to26_sera_0037,A/Bangkok/P3067/2025_H1N1,plate13-A/Bangkok/P3067/2025_H1N1,92,0.5662,0.5662
seqneut25to26_sera_0037,A/Bangkok/P3067/2025_H1N1,plate13-A/Bangkok/P3067/2025_H1N1,212,0.7031,0.7031
seqneut25to26_sera_0037,A/Bangkok/P3067/2025_H1N1,plate13-A/Bangkok/P3067/2025_H1N1,487,0.9378,0.9378
seqneut25to26_sera_0037,A/Bangkok/P3067/2025_H1N1,plate13-A/Bangkok/P3067/2025_H1N1,1119,1.161,1
seqneut25to26_sera_0037,A/Bangkok/P3067/2025_H1N1,plate13-A/Bangkok/P3067/2025_H1N1,2575,0.719,0.719
seqneut25to26_sera_0037,A/Bangkok/P3067/2025_H1N1,plate13-A/Bangkok/P3067/2025_H1N1,5921,0.7564,0.7564
seqneut25to26_sera_0037,A/Bangkok/P3067/2025_H1N1,plate13-A/Bangkok/P3067/2025_H1N1,1.362e+04,0.9775,0.9775
seqneut25to26_sera_0037,A/Bangkok/P3263/2025_H3N2,plate13-A/Bangkok/P3263/2025_H3N2,40,0.2772,0.2772
seqneut25to26_sera_0037,A/Bangkok/P3263/2025_H3N2,plate13-A/Bangkok/P3263/2025_H3N2,92,0.5508,0.5508
seqneut25to26_sera_0037,A/Bangkok/P3263/2025_H3N2,plate13-A/Bangkok/P3263/2025_H3N2,212,0.7013,0.7013
seqneut25to26_sera_0037,A/Bangkok/P3263/2025_H3N2,plate13-A/Bangkok/P3263/2025_H3N2,487,0.8395,0.8395
seqneut25to26_sera_0037,A/Bangkok/P3263/2025_H3N2,plate13-A/Bangkok/P3263/2025_H3N2,1119,0.9798,0.9798
seqneut25to26_sera_0037,A/Bangkok/P3263/2025_H3N2,plate13-A/Bangkok/P3263/2025_H3N2,2575,0.759,0.759
seqneut25to26_sera_0037,A/Bangkok/P3263/2025_H3N2,plate13-A/Bangkok/P3263/2025_H3N2,5921,1.049,1
seqneut25to26_sera_0037,A/Bangkok/P3263/2025_H3N2,plate13-A/Bangkok/P3263/2025_H3N2,1.362e+04,0.8843,0.8843
seqneut25to26_sera_0037,A/Belgium/H0097/2025_H3N2,plate13-A/Belgium/H0097/2025_H3N2,40,0.3466,0.3466
seqneut25to26_sera_0037,A/Belgium/H0097/2025_H3N2,plate13-A/Belgium/H0097/2025_H3N2,92,0.5628,0.5628
seqneut25to26_sera_0037,A/Belgium/H0097/2025_H3N2,plate13-A/Belgium/H0097/2025_H3N2,212,0.7129,0.7129
seqneut25to26_sera_0037,A/Belgium/H0097/2025_H3N2,plate13-A/Belgium/H0097/2025_H3N2,487,0.8784,0.8784
seqneut25to26_sera_0037,A/Belgium/H0097/2025_H3N2,plate13-A/Belgium/H0097/2025_H3N2,1119,0.8361,0.8361
seqneut25to26_sera_0037,A/Belgium/H0097/2025_H3N2,plate13-A/Belgium/H0097/2025_H3N2,2575,0.7441,0.7441
seqneut25to26_sera_0037,A/Belgium/H0097/2025_H3N2,plate13-A/Belgium/H0097/2025_H3N2,5921,1.009,1
seqneut25to26_sera_0037,A/Belgium/H0097/2025_H3N2,plate13-A/Belgium/H0097/2025_H3N2,1.362e+04,0.7885,0.7885
seqneut25to26_sera_0037,A/Bhutan/1267/2025_H3N2,plate13-A/Bhutan/1267/2025_H3N2,40,0.4184,0.4184
seqneut25to26_sera_0037,A/Bhutan/1267/2025_H3N2,plate13-A/Bhutan/1267/2025_H3N2,92,0.5766,0.5766
seqneut25to26_sera_0037,A/Bhutan/1267/2025_H3N2,plate13-A/Bhutan/1267/2025_H3N2,212,0.6784,0.6784
seqneut25to26_sera_0037,A/Bhutan/1267/2025_H3N2,plate13-A/Bhutan/1267/2025_H3N2,487,0.9915,0.9915
seqneut25to26_sera_0037,A/Bhutan/1267/2025_H3N2,plate13-A/Bhutan/1267/2025_H3N2,1119,0.9504,0.9504
seqneut25to26_sera_0037,A/Bhutan/1267/2025_H3N2,plate13-A/Bhutan/1267/2025_H3N2,2575,0.6939,0.6939
seqneut25to26_sera_0037,A/Bhutan/1267/2025_H3N2,plate13-A/Bhutan/1267/2025_H3N2,5921,0.8161,0.8161
seqneut25to26_sera_0037,A/Bhutan/1267/2025_H3N2,plate13-A/Bhutan/1267/2025_H3N2,1.362e+04,0.888,0.888
seqneut25to26_sera_0037,A/Bhutan/7/2025_H3N2,plate13-A/Bhutan/7/2025_H3N2,40,0.5254,0.5254
seqneut25to26_sera_0037,A/Bhutan/7/2025_H3N2,plate13-A/Bhutan/7/2025_H3N2,92,0.6495,0.6495
seqneut25to26_sera_0037,A/Bhutan/7/2025_H3N2,plate13-A/Bhutan/7/2025_H3N2,212,0.8411,0.8411
seqneut25to26_sera_0037,A/Bhutan/7/2025_H3N2,plate13-A/Bhutan/7/2025_H3N2,487,0.5172,0.5172
seqneut25to26_sera_0037,A/Bhutan/7/2025_H3N2,plate13-A/Bhutan/7/2025_H3N2,1119,0.8099,0.8099
seqneut25to26_sera_0037,A/Bhutan/7/2025_H3N2,plate13-A/Bhutan/7/2025_H3N2,2575,0.6313,0.6313
seqneut25to26_sera_0037,A/Bhutan/7/2025_H3N2,plate13-A/Bhutan/7/2025_H3N2,5921,0.6996,0.6996
seqneut25to26_sera_0037,A/Bhutan/7/2025_H3N2,plate13-A/Bhutan/7/2025_H3N2,1.362e+04,0.8328,0.8328
seqneut25to26_sera_0037,A/BritishColumbia/PHL-2473/2025_H1N1,plate13-A/BritishColumbia/PHL-2473/2025_H1N1,40,0.2018,0.2018
seqneut25to26_sera_0037,A/BritishColumbia/PHL-2473/2025_H1N1,plate13-A/BritishColumbia/PHL-2473/2025_H1N1,92,0.5192,0.5192
seqneut25to26_sera_0037,A/BritishColumbia/PHL-2473/2025_H1N1,plate13-A/BritishColumbia/PHL-2473/2025_H1N1,212,0.7507,0.7507
seqneut25to26_sera_0037,A/BritishColumbia/PHL-2473/2025_H1N1,plate13-A/BritishColumbia/PHL-2473/2025_H1N1,487,0.828,0.828
seqneut25to26_sera_0037,A/BritishColumbia/PHL-2473/2025_H1N1,plate13-A/BritishColumbia/PHL-2473/2025_H1N1,1119,0.9629,0.9629
seqneut25to26_sera_0037,A/BritishColumbia/PHL-2473/2025_H1N1,plate13-A/BritishColumbia/PHL-2473/2025_H1N1,2575,0.767,0.767
seqneut25to26_sera_0037,A/BritishColumbia/PHL-2473/2025_H1N1,plate13-A/BritishColumbia/PHL-2473/2025_H1N1,5921,0.8278,0.8278
seqneut25to26_sera_0037,A/BritishColumbia/PHL-2473/2025_H1N1,plate13-A/BritishColumbia/PHL-2473/2025_H1N1,1.362e+04,0.8203,0.8203
seqneut25to26_sera_0037,A/California/61/2025_H3N2,plate13-A/California/61/2025_H3N2,40,0.1987,0.1987
seqneut25to26_sera_0037,A/California/61/2025_H3N2,plate13-A/California/61/2025_H3N2,92,0.4393,0.4393
seqneut25to26_sera_0037,A/California/61/2025_H3N2,plate13-A/California/61/2025_H3N2,212,0.6013,0.6013
seqneut25to26_sera_0037,A/California/61/2025_H3N2,plate13-A/California/61/2025_H3N2,487,0.796,0.796
seqneut25to26_sera_0037,A/California/61/2025_H3N2,plate13-A/California/61/2025_H3N2,1119,0.7814,0.7814
seqneut25to26_sera_0037,A/California/61/2025_H3N2,plate13-A/California/61/2025_H3N2,2575,0.5449,0.5449
seqneut25to26_sera_0037,A/California/61/2025_H3N2,plate13-A/California/61/2025_H3N2,5921,0.83,0.83
seqneut25to26_sera_0037,A/California/61/2025_H3N2,plate13-A/California/61/2025_H3N2,1.362e+04,0.9252,0.9252
seqneut25to26_sera_0037,A/California/63/2025_H1N1,plate13-A/California/63/2025_H1N1,40,0.1441,0.1441
seqneut25to26_sera_0037,A/California/63/2025_H1N1,plate13-A/California/63/2025_H1N1,92,0.4191,0.4191
seqneut25to26_sera_0037,A/California/63/2025_H1N1,plate13-A/California/63/2025_H1N1,212,1.103,1
seqneut25to26_sera_0037,A/California/63/2025_H1N1,plate13-A/California/63/2025_H1N1,487,0.8467,0.8467
seqneut25to26_sera_0037,A/California/63/2025_H1N1,plate13-A/California/63/2025_H1N1,1119,1.133,1
seqneut25to26_sera_0037,A/California/63/2025_H1N1,plate13-A/California/63/2025_H1N1,2575,0.8097,0.8097
seqneut25to26_sera_0037,A/California/63/2025_H1N1,plate13-A/California/63/2025_H1N1,5921,0.9327,0.9327
seqneut25to26_sera_0037,A/California/63/2025_H1N1,plate13-A/California/63/2025_H1N1,1.362e+04,1.185,1
seqneut25to26_sera_0037,A/Canberra/465/2025_H1N1,plate13-A/Canberra/465/2025_H1N1,40,0.1316,0.1316
seqneut25to26_sera_0037,A/Canberra/465/2025_H1N1,plate13-A/Canberra/465/2025_H1N1,92,0.404,0.404
seqneut25to26_sera_0037,A/Canberra/465/2025_H1N1,plate13-A/Canberra/465/2025_H1N1,212,0.6764,0.6764
seqneut25to26_sera_0037,A/Canberra/465/2025_H1N1,plate13-A/Canberra/465/2025_H1N1,487,0.7558,0.7558
seqneut25to26_sera_0037,A/Canberra/465/2025_H1N1,plate13-A/Canberra/465/2025_H1N1,1119,0.9838,0.9838
seqneut25to26_sera_0037,A/Canberra/465/2025_H1N1,plate13-A/Canberra/465/2025_H1N1,2575,0.8017,0.8017
seqneut25to26_sera_0037,A/Canberra/465/2025_H1N1,plate13-A/Canberra/465/2025_H1N1,5921,0.7764,0.7764
seqneut25to26_sera_0037,A/Canberra/465/2025_H1N1,plate13-A/Canberra/465/2025_H1N1,1.362e+04,0.8258,0.8258
seqneut25to26_sera_0037,A/Canberra/530/2025_H1N1,plate13-A/Canberra/530/2025_H1N1,40,0.1897,0.1897
seqneut25to26_sera_0037,A/Canberra/530/2025_H1N1,plate13-A/Canberra/530/2025_H1N1,92,0.5214,0.5214
seqneut25to26_sera_0037,A/Canberra/530/2025_H1N1,plate13-A/Canberra/530/2025_H1N1,212,0.6381,0.6381
seqneut25to26_sera_0037,A/Canberra/530/2025_H1N1,plate13-A/Canberra/530/2025_H1N1,487,0.9184,0.9184
seqneut25to26_sera_0037,A/Canberra/530/2025_H1N1,plate13-A/Canberra/530/2025_H1N1,1119,0.9732,0.9732
seqneut25to26_sera_0037,A/Canberra/530/2025_H1N1,plate13-A/Canberra/530/2025_H1N1,2575,0.7351,0.7351
seqneut25to26_sera_0037,A/Canberra/530/2025_H1N1,plate13-A/Canberra/530/2025_H1N1,5921,0.8706,0.8706
seqneut25to26_sera_0037,A/Canberra/530/2025_H1N1,plate13-A/Canberra/530/2025_H1N1,1.362e+04,0.8987,0.8987
seqneut25to26_sera_0037,A/Catalonia/NSVH102689455/2025_H1N1,plate13-A/Catalonia/NSVH102689455/2025_H1N1,40,0.1853,0.1853
seqneut25to26_sera_0037,A/Catalonia/NSVH102689455/2025_H1N1,plate13-A/Catalonia/NSVH102689455/2025_H1N1,92,0.4425,0.4425
seqneut25to26_sera_0037,A/Catalonia/NSVH102689455/2025_H1N1,plate13-A/Catalonia/NSVH102689455/2025_H1N1,212,0.6975,0.6975
seqneut25to26_sera_0037,A/Catalonia/NSVH102689455/2025_H1N1,plate13-A/Catalonia/NSVH102689455/2025_H1N1,487,0.8637,0.8637
seqneut25to26_sera_0037,A/Catalonia/NSVH102689455/2025_H1N1,plate13-A/Catalonia/NSVH102689455/2025_H1N1,1119,1.027,1
seqneut25to26_sera_0037,A/Catalonia/NSVH102689455/2025_H1N1,plate13-A/Catalonia/NSVH102689455/2025_H1N1,2575,0.8241,0.8241
seqneut25to26_sera_0037,A/Catalonia/NSVH102689455/2025_H1N1,plate13-A/Catalonia/NSVH102689455/2025_H1N1,5921,0.809,0.809
seqneut25to26_sera_0037,A/Catalonia/NSVH102689455/2025_H1N1,plate13-A/Catalonia/NSVH102689455/2025_H1N1,1.362e+04,0.8561,0.8561
seqneut25to26_sera_0037,A/Colorado/105/2025_H1N1,plate13-A/Colorado/105/2025_H1N1,40,0.293,0.293
seqneut25to26_sera_0037,A/Colorado/105/2025_H1N1,plate13-A/Colorado/105/2025_H1N1,92,0.5186,0.5186
seqneut25to26_sera_0037,A/Colorado/105/2025_H1N1,plate13-A/Colorado/105/2025_H1N1,212,0.7681,0.7681
seqneut25to26_sera_0037,A/Colorado/105/2025_H1N1,plate13-A/Colorado/105/2025_H1N1,487,0.997,0.997
seqneut25to26_sera_0037,A/Colorado/105/2025_H1N1,plate13-A/Colorado/105/2025_H1N1,1119,0.8549,0.8549
seqneut25to26_sera_0037,A/Colorado/105/2025_H1N1,plate13-A/Colorado/105/2025_H1N1,2575,0.8742,0.8742
seqneut25to26_sera_0037,A/Colorado/105/2025_H1N1,plate13-A/Colorado/105/2025_H1N1,5921,0.8978,0.8978
seqneut25to26_sera_0037,A/Colorado/105/2025_H1N1,plate13-A/Colorado/105/2025_H1N1,1.362e+04,0.9993,0.9993
seqneut25to26_sera_0037,A/CoteDIvoire/2007/2025_H1N1,plate13-A/CoteDIvoire/2007/2025_H1N1,40,0.2017,0.2017
