serum,strain,plate_barcode,dilution_factor,frac_infectivity_raw,frac_infectivity_ceiling
seqneut25to26_sera_0001,A/Bahia/3102/2025_H3N2,plate1-A/Bahia/3102/2025_H3N2,1.362e+04,0.7989,0.7989
seqneut25to26_sera_0001,A/Bangkok/1803/2025_H1N1,plate1-A/Bangkok/1803/2025_H1N1,40,0.241,0.241
seqneut25to26_sera_0001,A/Bangkok/1803/2025_H1N1,plate1-A/Bangkok/1803/2025_H1N1,92,0.5808,0.5808
seqneut25to26_sera_0001,A/Bangkok/1803/2025_H1N1,plate1-A/Bangkok/1803/2025_H1N1,212,0.6834,0.6834
seqneut25to26_sera_0001,A/Bangkok/1803/2025_H1N1,plate1-A/Bangkok/1803/2025_H1N1,487,0.6066,0.6066
seqneut25to26_sera_0001,A/Bangkok/1803/2025_H1N1,plate1-A/Bangkok/1803/2025_H1N1,1119,0.9073,0.9073
seqneut25to26_sera_0001,A/Bangkok/1803/2025_H1N1,plate1-A/Bangkok/1803/2025_H1N1,2575,1.047,1
seqneut25to26_sera_0001,A/Bangkok/1803/2025_H1N1,plate1-A/Bangkok/1803/2025_H1N1,5921,0.9108,0.9108
seqneut25to26_sera_0001,A/Bangkok/1803/2025_H1N1,plate1-A/Bangkok/1803/2025_H1N1,1.362e+04,0.8874,0.8874
seqneut25to26_sera_0001,A/Bangkok/P2229/2025_H1N1,plate1-A/Bangkok/P2229/2025_H1N1,40,0.4015,0.4015
seqneut25to26_sera_0001,A/Bangkok/P2229/2025_H1N1,plate1-A/Bangkok/P2229/2025_H1N1,92,0.5436,0.5436
seqneut25to26_sera_0001,A/Bangkok/P2229/2025_H1N1,plate1-A/Bangkok/P2229/2025_H1N1,212,0.7263,0.7263
seqneut25to26_sera_0001,A/Bangkok/P2229/2025_H1N1,plate1-A/Bangkok/P2229/2025_H1N1,487,0.6829,0.6829
seqneut25to26_sera_0001,A/Bangkok/P2229/2025_H1N1,plate1-A/Bangkok/P2229/2025_H1N1,1119,0.9258,0.9258
seqneut25to26_sera_0001,A/Bangkok/P2229/2025_H1N1,plate1-A/Bangkok/P2229/2025_H1N1,2575,1.145,1
seqneut25to26_sera_0001,A/Bangkok/P2229/2025_H1N1,plate1-A/Bangkok/P2229/2025_H1N1,5921,0.8118,0.8118
seqneut25to26_sera_0001,A/Bangkok/P2229/2025_H1N1,plate1-A/Bangkok/P2229/2025_H1N1,1.362e+04,0.8696,0.8696
seqneut25to26_sera_0001,A/Bangkok/P2323/2025_H3N2,plate1-A/Bangkok/P2323/2025_H3N2,40,0.347,0.347
seqneut25to26_sera_0001,A/Bangkok/P2323/2025_H3N2,plate1-A/Bangkok/P2323/2025_H3N2,92,0.4567,0.4567
seqneut25to26_sera_0001,A/Bangkok/P2323/2025_H3N2,plate1-A/Bangkok/P2323/2025_H3N2,212,0.6842,0.6842
seqneut25to26_sera_0001,A/Bangkok/P2323/2025_H3N2,plate1-A/Bangkok/P2323/2025_H3N2,487,0.6441,0.6441
seqneut25to26_sera_0001,A/Bangkok/P2323/2025_H3N2,plate1-A/Bangkok/P2323/2025_H3N2,1119,0.725,0.725
seqneut25to26_sera_0001,A/Bangkok/P2323/2025_H3N2,plate1-A/Bangkok/P2323/2025_H3N2,2575,0.8149,0.8149
seqneut25to26_sera_0001,A/Bangkok/P2323/2025_H3N2,plate1-A/Bangkok/P2323/2025_H3N2,5921,0.6359,0.6359
seqneut25to26_sera_0001,A/Bangkok/P2323/2025_H3N2,plate1-A/Bangkok/P2323/2025_H3N2,1.362e+04,0.7701,0.7701
seqneut25to26_sera_0001,A/Bangkok/P2390/2025_H3N2,plate1-A/Bangkok/P2390/2025_H3N2,40,0.3953,0.3953
seqneut25to26_sera_0001,A/Bangkok/P2390/2025_H3N2,plate1-A/Bangkok/P2390/2025_H3N2,92,0.4989,0.4989
seqneut25to26_sera_0001,A/Bangkok/P2390/2025_H3N2,plate1-A/Bangkok/P2390/2025_H3N2,212,0.6475,0.6475
seqneut25to26_sera_0001,A/Bangkok/P2390/2025_H3N2,plate1-A/Bangkok/P2390/2025_H3N2,487,0.7928,0.7928
seqneut25to26_sera_0001,A/Bangkok/P2390/2025_H3N2,plate1-A/Bangkok/P2390/2025_H3N2,1119,0.8709,0.8709
seqneut25to26_sera_0001,A/Bangkok/P2390/2025_H3N2,plate1-A/Bangkok/P2390/2025_H3N2,2575,1.033,1
seqneut25to26_sera_0001,A/Bangkok/P2390/2025_H3N2,plate1-A/Bangkok/P2390/2025_H3N2,5921,0.7302,0.7302
seqneut25to26_sera_0001,A/Bangkok/P2390/2025_H3N2,plate1-A/Bangkok/P2390/2025_H3N2,1.362e+04,0.8683,0.8683
seqneut25to26_sera_0001,A/Bangkok/P2391/2025_H3N2,plate1-A/Bangkok/P2391/2025_H3N2,40,0.4758,0.4758
seqneut25to26_sera_0001,A/Bangkok/P2391/2025_H3N2,plate1-A/Bangkok/P2391/2025_H3N2,92,0.5503,0.5503
seqneut25to26_sera_0001,A/Bangkok/P2391/2025_H3N2,plate1-A/Bangkok/P2391/2025_H3N2,212,0.7568,0.7568
seqneut25to26_sera_0001,A/Bangkok/P2391/2025_H3N2,plate1-A/Bangkok/P2391/2025_H3N2,487,1.077,1
seqneut25to26_sera_0001,A/Bangkok/P2391/2025_H3N2,plate1-A/Bangkok/P2391/2025_H3N2,1119,0.824,0.824
seqneut25to26_sera_0001,A/Bangkok/P2391/2025_H3N2,plate1-A/Bangkok/P2391/2025_H3N2,2575,1.063,1
seqneut25to26_sera_0001,A/Bangkok/P2391/2025_H3N2,plate1-A/Bangkok/P2391/2025_H3N2,5921,0.6738,0.6738
seqneut25to26_sera_0001,A/Bangkok/P2391/2025_H3N2,plate1-A/Bangkok/P2391/2025_H3N2,1.362e+04,0.8231,0.8231
seqneut25to26_sera_0001,A/Bangkok/P2572/2025_H3N2,plate1-A/Bangkok/P2572/2025_H3N2,40,0.4168,0.4168
seqneut25to26_sera_0001,A/Bangkok/P2572/2025_H3N2,plate1-A/Bangkok/P2572/2025_H3N2,92,0.4162,0.4162
seqneut25to26_sera_0001,A/Bangkok/P2572/2025_H3N2,plate1-A/Bangkok/P2572/2025_H3N2,212,0.6499,0.6499
seqneut25to26_sera_0001,A/Bangkok/P2572/2025_H3N2,plate1-A/Bangkok/P2572/2025_H3N2,487,0.6208,0.6208
seqneut25to26_sera_0001,A/Bangkok/P2572/2025_H3N2,plate1-A/Bangkok/P2572/2025_H3N2,1119,0.8257,0.8257
seqneut25to26_sera_0001,A/Bangkok/P2572/2025_H3N2,plate1-A/Bangkok/P2572/2025_H3N2,2575,0.783,0.783
seqneut25to26_sera_0001,A/Bangkok/P2572/2025_H3N2,plate1-A/Bangkok/P2572/2025_H3N2,5921,0.8622,0.8622
seqneut25to26_sera_0001,A/Bangkok/P2572/2025_H3N2,plate1-A/Bangkok/P2572/2025_H3N2,1.362e+04,0.7287,0.7287
seqneut25to26_sera_0001,A/Bangkok/P2921/2025_H3N2,plate1-A/Bangkok/P2921/2025_H3N2,40,0.2253,0.2253
seqneut25to26_sera_0001,A/Bangkok/P2921/2025_H3N2,plate1-A/Bangkok/P2921/2025_H3N2,92,0.4883,0.4883
seqneut25to26_sera_0001,A/Bangkok/P2921/2025_H3N2,plate1-A/Bangkok/P2921/2025_H3N2,212,0.5965,0.5965
seqneut25to26_sera_0001,A/Bangkok/P2921/2025_H3N2,plate1-A/Bangkok/P2921/2025_H3N2,487,0.7399,0.7399
seqneut25to26_sera_0001,A/Bangkok/P2921/2025_H3N2,plate1-A/Bangkok/P2921/2025_H3N2,1119,0.7395,0.7395
seqneut25to26_sera_0001,A/Bangkok/P2921/2025_H3N2,plate1-A/Bangkok/P2921/2025_H3N2,2575,0.7634,0.7634
seqneut25to26_sera_0001,A/Bangkok/P2921/2025_H3N2,plate1-A/Bangkok/P2921/2025_H3N2,5921,0.8292,0.8292
seqneut25to26_sera_0001,A/Bangkok/P2921/2025_H3N2,plate1-A/Bangkok/P2921/2025_H3N2,1.362e+04,0.7417,0.7417
seqneut25to26_sera_0001,A/Bangkok/P3067/2025_H1N1,plate1-A/Bangkok/P3067/2025_H1N1,40,0.4476,0.4476
seqneut25to26_sera_0001,A/Bangkok/P3067/2025_H1N1,plate1-A/Bangkok/P3067/2025_H1N1,92,0.9565,0.9565
seqneut25to26_sera_0001,A/Bangkok/P3067/2025_H1N1,plate1-A/Bangkok/P3067/2025_H1N1,212,0.833,0.833
seqneut25to26_sera_0001,A/Bangkok/P3067/2025_H1N1,plate1-A/Bangkok/P3067/2025_H1N1,487,0.7629,0.7629
seqneut25to26_sera_0001,A/Bangkok/P3067/2025_H1N1,plate1-A/Bangkok/P3067/2025_H1N1,1119,0.9837,0.9837
seqneut25to26_sera_0001,A/Bangkok/P3067/2025_H1N1,plate1-A/Bangkok/P3067/2025_H1N1,2575,1.212,1
seqneut25to26_sera_0001,A/Bangkok/P3067/2025_H1N1,plate1-A/Bangkok/P3067/2025_H1N1,5921,0.8641,0.8641
seqneut25to26_sera_0001,A/Bangkok/P3067/2025_H1N1,plate1-A/Bangkok/P3067/2025_H1N1,1.362e+04,0.8975,0.8975
seqneut25to26_sera_0001,A/Bangkok/P3263/2025_H3N2,plate1-A/Bangkok/P3263/2025_H3N2,40,0.2035,0.2035
seqneut25to26_sera_0001,A/Bangkok/P3263/2025_H3N2,plate1-A/Bangkok/P3263/2025_H3N2,92,0.3233,0.3233
seqneut25to26_sera_0001,A/Bangkok/P3263/2025_H3N2,plate1-A/Bangkok/P3263/2025_H3N2,212,0.3835,0.3835
seqneut25to26_sera_0001,A/Bangkok/P3263/2025_H3N2,plate1-A/Bangkok/P3263/2025_H3N2,487,0.517,0.517
seqneut25to26_sera_0001,A/Bangkok/P3263/2025_H3N2,plate1-A/Bangkok/P3263/2025_H3N2,1119,0.6138,0.6138
seqneut25to26_sera_0001,A/Bangkok/P3263/2025_H3N2,plate1-A/Bangkok/P3263/2025_H3N2,2575,0.895,0.895
seqneut25to26_sera_0001,A/Bangkok/P3263/2025_H3N2,plate1-A/Bangkok/P3263/2025_H3N2,5921,0.705,0.705
seqneut25to26_sera_0001,A/Bangkok/P3263/2025_H3N2,plate1-A/Bangkok/P3263/2025_H3N2,1.362e+04,0.7234,0.7234
seqneut25to26_sera_0001,A/Belgium/H0097/2025_H3N2,plate1-A/Belgium/H0097/2025_H3N2,40,0.2482,0.2482
seqneut25to26_sera_0001,A/Belgium/H0097/2025_H3N2,plate1-A/Belgium/H0097/2025_H3N2,92,0.5841,0.5841
seqneut25to26_sera_0001,A/Belgium/H0097/2025_H3N2,plate1-A/Belgium/H0097/2025_H3N2,212,0.6583,0.6583
seqneut25to26_sera_0001,A/Belgium/H0097/2025_H3N2,plate1-A/Belgium/H0097/2025_H3N2,487,0.8107,0.8107
seqneut25to26_sera_0001,A/Belgium/H0097/2025_H3N2,plate1-A/Belgium/H0097/2025_H3N2,1119,0.8338,0.8338
seqneut25to26_sera_0001,A/Belgium/H0097/2025_H3N2,plate1-A/Belgium/H0097/2025_H3N2,2575,0.9339,0.9339
seqneut25to26_sera_0001,A/Belgium/H0097/2025_H3N2,plate1-A/Belgium/H0097/2025_H3N2,5921,0.7097,0.7097
seqneut25to26_sera_0001,A/Belgium/H0097/2025_H3N2,plate1-A/Belgium/H0097/2025_H3N2,1.362e+04,0.8269,0.8269
seqneut25to26_sera_0001,A/Bhutan/1267/2025_H3N2,plate1-A/Bhutan/1267/2025_H3N2,40,0.3717,0.3717
seqneut25to26_sera_0001,A/Bhutan/1267/2025_H3N2,plate1-A/Bhutan/1267/2025_H3N2,92,0.6196,0.6196
seqneut25to26_sera_0001,A/Bhutan/1267/2025_H3N2,plate1-A/Bhutan/1267/2025_H3N2,212,0.8008,0.8008
seqneut25to26_sera_0001,A/Bhutan/1267/2025_H3N2,plate1-A/Bhutan/1267/2025_H3N2,487,0.5768,0.5768
seqneut25to26_sera_0001,A/Bhutan/1267/2025_H3N2,plate1-A/Bhutan/1267/2025_H3N2,1119,0.8131,0.8131
seqneut25to26_sera_0001,A/Bhutan/1267/2025_H3N2,plate1-A/Bhutan/1267/2025_H3N2,2575,1.016,1
seqneut25to26_sera_0001,A/Bhutan/1267/2025_H3N2,plate1-A/Bhutan/1267/2025_H3N2,5921,0.8437,0.8437
seqneut25to26_sera_0001,A/Bhutan/1267/2025_H3N2,plate1-A/Bhutan/1267/2025_H3N2,1.362e+04,0.7963,0.7963
seqneut25to26_sera_0001,A/Bhutan/7/2025_H3N2,plate1-A/Bhutan/7/2025_H3N2,40,0.3902,0.3902
seqneut25to26_sera_0001,A/Bhutan/7/2025_H3N2,plate1-A/Bhutan/7/2025_H3N2,92,0.6255,0.6255
seqneut25to26_sera_0001,A/Bhutan/7/2025_H3N2,plate1-A/Bhutan/7/2025_H3N2,212,0.5511,0.5511
seqneut25to26_sera_0001,A/Bhutan/7/2025_H3N2,plate1-A/Bhutan/7/2025_H3N2,487,0.5429,0.5429
seqneut25to26_sera_0001,A/Bhutan/7/2025_H3N2,plate1-A/Bhutan/7/2025_H3N2,1119,0.741,0.741
seqneut25to26_sera_0001,A/Bhutan/7/2025_H3N2,plate1-A/Bhutan/7/2025_H3N2,2575,0.7584,0.7584
seqneut25to26_sera_0001,A/Bhutan/7/2025_H3N2,plate1-A/Bhutan/7/2025_H3N2,5921,0.5995,0.5995
seqneut25to26_sera_0001,A/Bhutan/7/2025_H3N2,plate1-A/Bhutan/7/2025_H3N2,1.362e+04,0.6772,0.6772
seqneut25to26_sera_0001,A/BritishColumbia/PHL-2473/2025_H1N1,plate1-A/BritishColumbia/PHL-2473/2025_H1N1,40,0.3531,0.3531
seqneut25to26_sera_0001,A/BritishColumbia/PHL-2473/2025_H1N1,plate1-A/BritishColumbia/PHL-2473/2025_H1N1,92,0.7214,0.7214
seqneut25to26_sera_0001,A/BritishColumbia/PHL-2473/2025_H1N1,plate1-A/BritishColumbia/PHL-2473/2025_H1N1,212,0.9093,0.9093
seqneut25to26_sera_0001,A/BritishColumbia/PHL-2473/2025_H1N1,plate1-A/BritishColumbia/PHL-2473/2025_H1N1,487,0.7623,0.7623
seqneut25to26_sera_0001,A/BritishColumbia/PHL-2473/2025_H1N1,plate1-A/BritishColumbia/PHL-2473/2025_H1N1,1119,1.024,1
seqneut25to26_sera_0001,A/BritishColumbia/PHL-2473/2025_H1N1,plate1-A/BritishColumbia/PHL-2473/2025_H1N1,2575,1.139,1
seqneut25to26_sera_0001,A/BritishColumbia/PHL-2473/2025_H1N1,plate1-A/BritishColumbia/PHL-2473/2025_H1N1,5921,0.9235,0.9235
seqneut25to26_sera_0001,A/BritishColumbia/PHL-2473/2025_H1N1,plate1-A/BritishColumbia/PHL-2473/2025_H1N1,1.362e+04,0.9151,0.9151
seqneut25to26_sera_0001,A/California/61/2025_H3N2,plate1-A/California/61/2025_H3N2,40,0.1946,0.1946
seqneut25to26_sera_0001,A/California/61/2025_H3N2,plate1-A/California/61/2025_H3N2,92,0.3723,0.3723
seqneut25to26_sera_0001,A/California/61/2025_H3N2,plate1-A/California/61/2025_H3N2,212,0.7847,0.7847
seqneut25to26_sera_0001,A/California/61/2025_H3N2,plate1-A/California/61/2025_H3N2,487,0.7118,0.7118
seqneut25to26_sera_0001,A/California/61/2025_H3N2,plate1-A/California/61/2025_H3N2,1119,0.7065,0.7065
seqneut25to26_sera_0001,A/California/61/2025_H3N2,plate1-A/California/61/2025_H3N2,2575,0.8694,0.8694
seqneut25to26_sera_0001,A/California/61/2025_H3N2,plate1-A/California/61/2025_H3N2,5921,0.7437,0.7437
seqneut25to26_sera_0001,A/California/61/2025_H3N2,plate1-A/California/61/2025_H3N2,1.362e+04,0.7727,0.7727
seqneut25to26_sera_0001,A/California/63/2025_H1N1,plate1-A/California/63/2025_H1N1,40,0.4221,0.4221
seqneut25to26_sera_0001,A/California/63/2025_H1N1,plate1-A/California/63/2025_H1N1,92,0.7227,0.7227
seqneut25to26_sera_0001,A/California/63/2025_H1N1,plate1-A/California/63/2025_H1N1,212,1.038,1
seqneut25to26_sera_0001,A/California/63/2025_H1N1,plate1-A/California/63/2025_H1N1,487,0.9201,0.9201
seqneut25to26_sera_0001,A/California/63/2025_H1N1,plate1-A/California/63/2025_H1N1,1119,1.051,1
seqneut25to26_sera_0001,A/California/63/2025_H1N1,plate1-A/California/63/2025_H1N1,2575,1.48,1
seqneut25to26_sera_0001,A/California/63/2025_H1N1,plate1-A/California/63/2025_H1N1,5921,0.8988,0.8988
seqneut25to26_sera_0001,A/California/63/2025_H1N1,plate1-A/California/63/2025_H1N1,1.362e+04,1.039,1
seqneut25to26_sera_0001,A/Canberra/465/2025_H1N1,plate1-A/Canberra/465/2025_H1N1,40,0.3579,0.3579
seqneut25to26_sera_0001,A/Canberra/465/2025_H1N1,plate1-A/Canberra/465/2025_H1N1,92,0.6697,0.6697
seqneut25to26_sera_0001,A/Canberra/465/2025_H1N1,plate1-A/Canberra/465/2025_H1N1,212,0.7202,0.7202
seqneut25to26_sera_0001,A/Canberra/465/2025_H1N1,plate1-A/Canberra/465/2025_H1N1,487,0.9565,0.9565
seqneut25to26_sera_0001,A/Canberra/465/2025_H1N1,plate1-A/Canberra/465/2025_H1N1,1119,0.8374,0.8374
seqneut25to26_sera_0001,A/Canberra/465/2025_H1N1,plate1-A/Canberra/465/2025_H1N1,2575,1.151,1
seqneut25to26_sera_0001,A/Canberra/465/2025_H1N1,plate1-A/Canberra/465/2025_H1N1,5921,0.8927,0.8927
seqneut25to26_sera_0001,A/Canberra/465/2025_H1N1,plate1-A/Canberra/465/2025_H1N1,1.362e+04,0.8755,0.8755
seqneut25to26_sera_0001,A/Canberra/530/2025_H1N1,plate1-A/Canberra/530/2025_H1N1,40,0.3632,0.3632
seqneut25to26_sera_0001,A/Canberra/530/2025_H1N1,plate1-A/Canberra/530/2025_H1N1,92,0.6518,0.6518
seqneut25to26_sera_0001,A/Canberra/530/2025_H1N1,plate1-A/Canberra/530/2025_H1N1,212,0.7098,0.7098
seqneut25to26_sera_0001,A/Canberra/530/2025_H1N1,plate1-A/Canberra/530/2025_H1N1,487,0.7489,0.7489
seqneut25to26_sera_0001,A/Canberra/530/2025_H1N1,plate1-A/Canberra/530/2025_H1N1,1119,0.9994,0.9994
seqneut25to26_sera_0001,A/Canberra/530/2025_H1N1,plate1-A/Canberra/530/2025_H1N1,2575,0.9655,0.9655
seqneut25to26_sera_0001,A/Canberra/530/2025_H1N1,plate1-A/Canberra/530/2025_H1N1,5921,0.9523,0.9523
seqneut25to26_sera_0001,A/Canberra/530/2025_H1N1,plate1-A/Canberra/530/2025_H1N1,1.362e+04,0.9191,0.9191
seqneut25to26_sera_0001,A/Catalonia/NSVH102689455/2025_H1N1,plate1-A/Catalonia/NSVH102689455/2025_H1N1,40,0.4078,0.4078
seqneut25to26_sera_0001,A/Catalonia/NSVH102689455/2025_H1N1,plate1-A/Catalonia/NSVH102689455/2025_H1N1,92,0.6757,0.6757
seqneut25to26_sera_0001,A/Catalonia/NSVH102689455/2025_H1N1,plate1-A/Catalonia/NSVH102689455/2025_H1N1,212,0.9149,0.9149
seqneut25to26_sera_0001,A/Catalonia/NSVH102689455/2025_H1N1,plate1-A/Catalonia/NSVH102689455/2025_H1N1,487,0.7646,0.7646
seqneut25to26_sera_0001,A/Catalonia/NSVH102689455/2025_H1N1,plate1-A/Catalonia/NSVH102689455/2025_H1N1,1119,1.027,1
seqneut25to26_sera_0001,A/Catalonia/NSVH102689455/2025_H1N1,plate1-A/Catalonia/NSVH102689455/2025_H1N1,2575,0.9839,0.9839
seqneut25to26_sera_0001,A/Catalonia/NSVH102689455/2025_H1N1,plate1-A/Catalonia/NSVH102689455/2025_H1N1,5921,0.9339,0.9339
seqneut25to26_sera_0001,A/Catalonia/NSVH102689455/2025_H1N1,plate1-A/Catalonia/NSVH102689455/2025_H1N1,1.362e+04,1.02,1
seqneut25to26_sera_0001,A/Colorado/105/2025_H1N1,plate1-A/Colorado/105/2025_H1N1,40,0.5633,0.5633
seqneut25to26_sera_0001,A/Colorado/105/2025_H1N1,plate1-A/Colorado/105/2025_H1N1,92,0.944,0.944
seqneut25to26_sera_0001,A/Colorado/105/2025_H1N1,plate1-A/Colorado/105/2025_H1N1,212,1.028,1
seqneut25to26_sera_0001,A/Colorado/105/2025_H1N1,plate1-A/Colorado/105/2025_H1N1,487,0.7822,0.7822
seqneut25to26_sera_0001,A/Colorado/105/2025_H1N1,plate1-A/Colorado/105/2025_H1N1,1119,1.144,1
seqneut25to26_sera_0001,A/Colorado/105/2025_H1N1,plate1-A/Colorado/105/2025_H1N1,2575,1.147,1
seqneut25to26_sera_0001,A/Colorado/105/2025_H1N1,plate1-A/Colorado/105/2025_H1N1,5921,0.7068,0.7068
seqneut25to26_sera_0001,A/Colorado/105/2025_H1N1,plate1-A/Colorado/105/2025_H1N1,1.362e+04,0.9288,0.9288
seqneut25to26_sera_0001,A/CoteDIvoire/2007/2025_H1N1,plate1-A/CoteDIvoire/2007/2025_H1N1,40,0.3856,0.3856
