serum,strain,plate_barcode,dilution_factor,frac_infectivity_raw,frac_infectivity_ceiling
seqneut25to26_sera_3023,A/Alagoas/4130/2025_H3N2,plate19-A/Alagoas/4130/2025_H3N2,40,0.258,0.258
seqneut25to26_sera_3023,A/Alagoas/4130/2025_H3N2,plate19-A/Alagoas/4130/2025_H3N2,92,0.2666,0.2666
seqneut25to26_sera_3023,A/Alagoas/4130/2025_H3N2,plate19-A/Alagoas/4130/2025_H3N2,212,0.4356,0.4356
seqneut25to26_sera_3023,A/Alagoas/4130/2025_H3N2,plate19-A/Alagoas/4130/2025_H3N2,487,0.7013,0.7013
seqneut25to26_sera_3023,A/Alagoas/4130/2025_H3N2,plate19-A/Alagoas/4130/2025_H3N2,1119,0.8159,0.8159
seqneut25to26_sera_3023,A/Alagoas/4130/2025_H3N2,plate19-A/Alagoas/4130/2025_H3N2,2575,1.209,1
seqneut25to26_sera_3023,A/Alagoas/4130/2025_H3N2,plate19-A/Alagoas/4130/2025_H3N2,5921,1.249,1
seqneut25to26_sera_3023,A/Alagoas/4130/2025_H3N2,plate19-A/Alagoas/4130/2025_H3N2,1.362e+04,1.251,1
seqneut25to26_sera_3023,A/Anapolis/LEIAL6543/2025_H3N2,plate19-A/Anapolis/LEIAL6543/2025_H3N2,40,0.1724,0.1724
seqneut25to26_sera_3023,A/Anapolis/LEIAL6543/2025_H3N2,plate19-A/Anapolis/LEIAL6543/2025_H3N2,92,0.4278,0.4278
seqneut25to26_sera_3023,A/Anapolis/LEIAL6543/2025_H3N2,plate19-A/Anapolis/LEIAL6543/2025_H3N2,212,0.5269,0.5269
seqneut25to26_sera_3023,A/Anapolis/LEIAL6543/2025_H3N2,plate19-A/Anapolis/LEIAL6543/2025_H3N2,487,0.574,0.574
seqneut25to26_sera_3023,A/Anapolis/LEIAL6543/2025_H3N2,plate19-A/Anapolis/LEIAL6543/2025_H3N2,1119,0.7653,0.7653
seqneut25to26_sera_3023,A/Anapolis/LEIAL6543/2025_H3N2,plate19-A/Anapolis/LEIAL6543/2025_H3N2,2575,0.8509,0.8509
seqneut25to26_sera_3023,A/Anapolis/LEIAL6543/2025_H3N2,plate19-A/Anapolis/LEIAL6543/2025_H3N2,5921,1.162,1
seqneut25to26_sera_3023,A/Anapolis/LEIAL6543/2025_H3N2,plate19-A/Anapolis/LEIAL6543/2025_H3N2,1.362e+04,0.8315,0.8315
seqneut25to26_sera_3023,A/Andalucia/PMC-00977/2025_H1N1,plate19-A/Andalucia/PMC-00977/2025_H1N1,40,0.1392,0.1392
seqneut25to26_sera_3023,A/Andalucia/PMC-00977/2025_H1N1,plate19-A/Andalucia/PMC-00977/2025_H1N1,92,0.2908,0.2908
seqneut25to26_sera_3023,A/Andalucia/PMC-00977/2025_H1N1,plate19-A/Andalucia/PMC-00977/2025_H1N1,212,0.7,0.7
seqneut25to26_sera_3023,A/Andalucia/PMC-00977/2025_H1N1,plate19-A/Andalucia/PMC-00977/2025_H1N1,487,0.7124,0.7124
seqneut25to26_sera_3023,A/Andalucia/PMC-00977/2025_H1N1,plate19-A/Andalucia/PMC-00977/2025_H1N1,1119,1.046,1
seqneut25to26_sera_3023,A/Andalucia/PMC-00977/2025_H1N1,plate19-A/Andalucia/PMC-00977/2025_H1N1,2575,0.8631,0.8631
seqneut25to26_sera_3023,A/Andalucia/PMC-00977/2025_H1N1,plate19-A/Andalucia/PMC-00977/2025_H1N1,5921,1.135,1
