serum,strain,plate_barcode,dilution_factor,frac_infectivity_raw,frac_infectivity_ceiling
seqneut25to26_sera_0028,A/Alagoas/4130/2025_H3N2,plate4-A/Alagoas/4130/2025_H3N2,40,0,0
seqneut25to26_sera_0028,A/Alagoas/4130/2025_H3N2,plate4-A/Alagoas/4130/2025_H3N2,92,0,0
seqneut25to26_sera_0028,A/Alagoas/4130/2025_H3N2,plate4-A/Alagoas/4130/2025_H3N2,212,0,0
seqneut25to26_sera_0028,A/Alagoas/4130/2025_H3N2,plate4-A/Alagoas/4130/2025_H3N2,487,4e-06,4e-06
seqneut25to26_sera_0028,A/Alagoas/4130/2025_H3N2,plate4-A/Alagoas/4130/2025_H3N2,1119,3.742e-06,3.742e-06
seqneut25to26_sera_0028,A/Alagoas/4130/2025_H3N2,plate4-A/Alagoas/4130/2025_H3N2,2575,8.147e-06,8.147e-06
seqneut25to26_sera_0028,A/Alagoas/4130/2025_H3N2,plate4-A/Alagoas/4130/2025_H3N2,5921,0.0001808,0.0001808
seqneut25to26_sera_0028,A/Alagoas/4130/2025_H3N2,plate4-A/Alagoas/4130/2025_H3N2,1.362e+04,0.01071,0.01071
seqneut25to26_sera_0028,A/Anapolis/LEIAL6543/2025_H3N2,plate4-A/Anapolis/LEIAL6543/2025_H3N2,40,6.37e-06,6.37e-06
seqneut25to26_sera_0028,A/Anapolis/LEIAL6543/2025_H3N2,plate4-A/Anapolis/LEIAL6543/2025_H3N2,92,0,0
seqneut25to26_sera_0028,A/Anapolis/LEIAL6543/2025_H3N2,plate4-A/Anapolis/LEIAL6543/2025_H3N2,212,0,0
seqneut25to26_sera_0028,A/Anapolis/LEIAL6543/2025_H3N2,plate4-A/Anapolis/LEIAL6543/2025_H3N2,487,3.517e-06,3.517e-06
seqneut25to26_sera_0028,A/Anapolis/LEIAL6543/2025_H3N2,plate4-A/Anapolis/LEIAL6543/2025_H3N2,1119,0,0
seqneut25to26_sera_0028,A/Anapolis/LEIAL6543/2025_H3N2,plate4-A/Anapolis/LEIAL6543/2025_H3N2,2575,0,0
seqneut25to26_sera_0028,A/Anapolis/LEIAL6543/2025_H3N2,plate4-A/Anapolis/LEIAL6543/2025_H3N2,5921,6.029e-05,6.029e-05
seqneut25to26_sera_0028,A/Anapolis/LEIAL6543/2025_H3N2,plate4-A/Anapolis/LEIAL6543/2025_H3N2,1.362e+04,0.001327,0.001327
seqneut25to26_sera_0028,A/Andalucia/PMC-00977/2025_H1N1,plate4-A/Andalucia/PMC-00977/2025_H1N1,40,0.0002798,0.0002798
seqneut25to26_sera_0028,A/Andalucia/PMC-00977/2025_H1N1,plate4-A/Andalucia/PMC-00977/2025_H1N1,92,3.902e-05,3.902e-05
seqneut25to26_sera_0028,A/Andalucia/PMC-00977/2025_H1N1,plate4-A/Andalucia/PMC-00977/2025_H1N1,212,7.401e-06,7.401e-06
seqneut25to26_sera_0028,A/Andalucia/PMC-00977/2025_H1N1,plate4-A/Andalucia/PMC-00977/2025_H1N1,487,0,0
seqneut25to26_sera_0028,A/Andalucia/PMC-00977/2025_H1N1,plate4-A/Andalucia/PMC-00977/2025_H1N1,1119,2.98e-06,2.98e-06
seqneut25to26_sera_0028,A/Andalucia/PMC-00977/2025_H1N1,plate4-A/Andalucia/PMC-00977/2025_H1N1,2575,1.297e-05,1.297e-05
seqneut25to26_sera_0028,A/Andalucia/PMC-00977/2025_H1N1,plate4-A/Andalucia/PMC-00977/2025_H1N1,5921,0.01242,0.01242
seqneut25to26_sera_0028,A/Andalucia/PMC-00977/2025_H1N1,plate4-A/Andalucia/PMC-00977/2025_H1N1,1.362e+04,0.2056,0.2056
seqneut25to26_sera_0028,A/Aragon/2046/2025_H1N1,plate4-A/Aragon/2046/2025_H1N1,40,0.0004103,0.0004103
seqneut25to26_sera_0028,A/Aragon/2046/2025_H1N1,plate4-A/Aragon/2046/2025_H1N1,92,0.0003341,0.0003341
seqneut25to26_sera_0028,A/Aragon/2046/2025_H1N1,plate4-A/Aragon/2046/2025_H1N1,212,0,0
seqneut25to26_sera_0028,A/Aragon/2046/2025_H1N1,plate4-A/Aragon/2046/2025_H1N1,487,0.0002993,0.0002993
seqneut25to26_sera_0028,A/Aragon/2046/2025_H1N1,plate4-A/Aragon/2046/2025_H1N1,1119,0.0002172,0.0002172
seqneut25to26_sera_0028,A/Aragon/2046/2025_H1N1,plate4-A/Aragon/2046/2025_H1N1,2575,0.0007178,0.0007178
seqneut25to26_sera_0028,A/Aragon/2046/2025_H1N1,plate4-A/Aragon/2046/2025_H1N1,5921,0.03686,0.03686
seqneut25to26_sera_0028,A/Aragon/2046/2025_H1N1,plate4-A/Aragon/2046/2025_H1N1,1.362e+04,0.3596,0.3596
seqneut25to26_sera_0028,A/Arica/59150/2025_H3N2,plate4-A/Arica/59150/2025_H3N2,40,9.939e-05,9.939e-05
seqneut25to26_sera_0028,A/Arica/59150/2025_H3N2,plate4-A/Arica/59150/2025_H3N2,92,7.204e-05,7.204e-05
seqneut25to26_sera_0028,A/Arica/59150/2025_H3N2,plate4-A/Arica/59150/2025_H3N2,212,0.0001214,0.0001214
seqneut25to26_sera_0028,A/Arica/59150/2025_H3N2,plate4-A/Arica/59150/2025_H3N2,487,0.000108,0.000108
seqneut25to26_sera_0028,A/Arica/59150/2025_H3N2,plate4-A/Arica/59150/2025_H3N2,1119,0,0
seqneut25to26_sera_0028,A/Arica/59150/2025_H3N2,plate4-A/Arica/59150/2025_H3N2,2575,7.806e-05,7.806e-05
seqneut25to26_sera_0028,A/Arica/59150/2025_H3N2,plate4-A/Arica/59150/2025_H3N2,5921,0.0007929,0.0007929
seqneut25to26_sera_0028,A/Arica/59150/2025_H3N2,plate4-A/Arica/59150/2025_H3N2,1.362e+04,0.003767,0.003767
seqneut25to26_sera_0028,A/Bahia/3102/2025_H3N2,plate4-A/Bahia/3102/2025_H3N2,40,0,0
seqneut25to26_sera_0028,A/Bahia/3102/2025_H3N2,plate4-A/Bahia/3102/2025_H3N2,92,0,0
seqneut25to26_sera_0028,A/Bahia/3102/2025_H3N2,plate4-A/Bahia/3102/2025_H3N2,212,0,0
seqneut25to26_sera_0028,A/Bahia/3102/2025_H3N2,plate4-A/Bahia/3102/2025_H3N2,487,0.0001141,0.0001141
seqneut25to26_sera_0028,A/Bahia/3102/2025_H3N2,plate4-A/Bahia/3102/2025_H3N2,1119,2.27e-06,2.27e-06
seqneut25to26_sera_0028,A/Bahia/3102/2025_H3N2,plate4-A/Bahia/3102/2025_H3N2,2575,6.919e-05,6.919e-05
seqneut25to26_sera_0028,A/Bahia/3102/2025_H3N2,plate4-A/Bahia/3102/2025_H3N2,5921,0.001358,0.001358
seqneut25to26_sera_0028,A/Bahia/3102/2025_H3N2,plate4-A/Bahia/3102/2025_H3N2,1.362e+04,0.0001453,0.0001453
seqneut25to26_sera_0028,A/Bangkok/1803/2025_H1N1,plate4-A/Bangkok/1803/2025_H1N1,40,7.063e-05,7.063e-05
seqneut25to26_sera_0028,A/Bangkok/1803/2025_H1N1,plate4-A/Bangkok/1803/2025_H1N1,92,0.001344,0.001344
seqneut25to26_sera_0028,A/Bangkok/1803/2025_H1N1,plate4-A/Bangkok/1803/2025_H1N1,212,3.236e-06,3.236e-06
seqneut25to26_sera_0028,A/Bangkok/1803/2025_H1N1,plate4-A/Bangkok/1803/2025_H1N1,487,0.0001755,0.0001755
seqneut25to26_sera_0028,A/Bangkok/1803/2025_H1N1,plate4-A/Bangkok/1803/2025_H1N1,1119,0.01014,0.01014
seqneut25to26_sera_0028,A/Bangkok/1803/2025_H1N1,plate4-A/Bangkok/1803/2025_H1N1,2575,0.1968,0.1968
seqneut25to26_sera_0028,A/Bangkok/1803/2025_H1N1,plate4-A/Bangkok/1803/2025_H1N1,5921,0.533,0.533
seqneut25to26_sera_0028,A/Bangkok/1803/2025_H1N1,plate4-A/Bangkok/1803/2025_H1N1,1.362e+04,0.8757,0.8757
seqneut25to26_sera_0028,A/Bangkok/P2229/2025_H1N1,plate4-A/Bangkok/P2229/2025_H1N1,40,0,0
seqneut25to26_sera_0028,A/Bangkok/P2229/2025_H1N1,plate4-A/Bangkok/P2229/2025_H1N1,92,0.0005737,0.0005737
seqneut25to26_sera_0028,A/Bangkok/P2229/2025_H1N1,plate4-A/Bangkok/P2229/2025_H1N1,212,0.0005907,0.0005907
seqneut25to26_sera_0028,A/Bangkok/P2229/2025_H1N1,plate4-A/Bangkok/P2229/2025_H1N1,487,0.0003479,0.0003479
seqneut25to26_sera_0028,A/Bangkok/P2229/2025_H1N1,plate4-A/Bangkok/P2229/2025_H1N1,1119,0.0002303,0.0002303
seqneut25to26_sera_0028,A/Bangkok/P2229/2025_H1N1,plate4-A/Bangkok/P2229/2025_H1N1,2575,0.0002834,0.0002834
seqneut25to26_sera_0028,A/Bangkok/P2229/2025_H1N1,plate4-A/Bangkok/P2229/2025_H1N1,5921,0.01558,0.01558
seqneut25to26_sera_0028,A/Bangkok/P2229/2025_H1N1,plate4-A/Bangkok/P2229/2025_H1N1,1.362e+04,0.1133,0.1133
seqneut25to26_sera_0028,A/Bangkok/P2323/2025_H3N2,plate4-A/Bangkok/P2323/2025_H3N2,40,0,0
seqneut25to26_sera_0028,A/Bangkok/P2323/2025_H3N2,plate4-A/Bangkok/P2323/2025_H3N2,92,0,0
seqneut25to26_sera_0028,A/Bangkok/P2323/2025_H3N2,plate4-A/Bangkok/P2323/2025_H3N2,212,0,0
seqneut25to26_sera_0028,A/Bangkok/P2323/2025_H3N2,plate4-A/Bangkok/P2323/2025_H3N2,487,0.000128,0.000128
seqneut25to26_sera_0028,A/Bangkok/P2323/2025_H3N2,plate4-A/Bangkok/P2323/2025_H3N2,1119,7.795e-05,7.795e-05
