serum,strain,plate_barcode,dilution_factor,frac_infectivity_raw,frac_infectivity_ceiling
seqneut25to26_sera_0036,A/Alagoas/4130/2025_H3N2,plate12-A/Alagoas/4130/2025_H3N2,40,0.03958,0.03958
seqneut25to26_sera_0036,A/Alagoas/4130/2025_H3N2,plate12-A/Alagoas/4130/2025_H3N2,92,0.1558,0.1558
seqneut25to26_sera_0036,A/Alagoas/4130/2025_H3N2,plate12-A/Alagoas/4130/2025_H3N2,212,0.4619,0.4619
seqneut25to26_sera_0036,A/Alagoas/4130/2025_H3N2,plate12-A/Alagoas/4130/2025_H3N2,487,0.8919,0.8919
seqneut25to26_sera_0036,A/Alagoas/4130/2025_H3N2,plate12-A/Alagoas/4130/2025_H3N2,1119,0.9804,0.9804
seqneut25to26_sera_0036,A/Alagoas/4130/2025_H3N2,plate12-A/Alagoas/4130/2025_H3N2,2575,0.928,0.928
seqneut25to26_sera_0036,A/Alagoas/4130/2025_H3N2,plate12-A/Alagoas/4130/2025_H3N2,5921,0.8057,0.8057
seqneut25to26_sera_0036,A/Alagoas/4130/2025_H3N2,plate12-A/Alagoas/4130/2025_H3N2,1.362e+04,1.03,1
seqneut25to26_sera_0036,A/Anapolis/LEIAL6543/2025_H3N2,plate12-A/Anapolis/LEIAL6543/2025_H3N2,40,0.1934,0.1934
seqneut25to26_sera_0036,A/Anapolis/LEIAL6543/2025_H3N2,plate12-A/Anapolis/LEIAL6543/2025_H3N2,92,0.2726,0.2726
seqneut25to26_sera_0036,A/Anapolis/LEIAL6543/2025_H3N2,plate12-A/Anapolis/LEIAL6543/2025_H3N2,212,0.8901,0.8901
seqneut25to26_sera_0036,A/Anapolis/LEIAL6543/2025_H3N2,plate12-A/Anapolis/LEIAL6543/2025_H3N2,487,0.7505,0.7505
seqneut25to26_sera_0036,A/Anapolis/LEIAL6543/2025_H3N2,plate12-A/Anapolis/LEIAL6543/2025_H3N2,1119,0.8473,0.8473
seqneut25to26_sera_0036,A/Anapolis/LEIAL6543/2025_H3N2,plate12-A/Anapolis/LEIAL6543/2025_H3N2,2575,1.161,1
seqneut25to26_sera_0036,A/Anapolis/LEIAL6543/2025_H3N2,plate12-A/Anapolis/LEIAL6543/2025_H3N2,5921,0.9916,0.9916
seqneut25to26_sera_0036,A/Anapolis/LEIAL6543/2025_H3N2,plate12-A/Anapolis/LEIAL6543/2025_H3N2,1.362e+04,1.402,1
seqneut25to26_sera_0036,A/Andalucia/PMC-00977/2025_H1N1,plate12-A/Andalucia/PMC-00977/2025_H1N1,40,0.00404,0.00404
seqneut25to26_sera_0036,A/Andalucia/PMC-00977/2025_H1N1,plate12-A/Andalucia/PMC-00977/2025_H1N1,92,0.0003595,0.0003595
seqneut25to26_sera_0036,A/Andalucia/PMC-00977/2025_H1N1,plate12-A/Andalucia/PMC-00977/2025_H1N1,212,0.03569,0.03569
seqneut25to26_sera_0036,A/Andalucia/PMC-00977/2025_H1N1,plate12-A/Andalucia/PMC-00977/2025_H1N1,487,0.4243,0.4243
seqneut25to26_sera_0036,A/Andalucia/PMC-00977/2025_H1N1,plate12-A/Andalucia/PMC-00977/2025_H1N1,1119,0.7519,0.7519
seqneut25to26_sera_0036,A/Andalucia/PMC-00977/2025_H1N1,plate12-A/Andalucia/PMC-00977/2025_H1N1,2575,0.9655,0.9655
seqneut25to26_sera_0036,A/Andalucia/PMC-00977/2025_H1N1,plate12-A/Andalucia/PMC-00977/2025_H1N1,5921,1.017,1
seqneut25to26_sera_0036,A/Andalucia/PMC-00977/2025_H1N1,plate12-A/Andalucia/PMC-00977/2025_H1N1,1.362e+04,1.184,1
seqneut25to26_sera_0036,A/Aragon/2046/2025_H1N1,plate12-A/Aragon/2046/2025_H1N1,40,0.0001532,0.0001532
seqneut25to26_sera_0036,A/Aragon/2046/2025_H1N1,plate12-A/Aragon/2046/2025_H1N1,92,0.0007513,0.0007513
seqneut25to26_sera_0036,A/Aragon/2046/2025_H1N1,plate12-A/Aragon/2046/2025_H1N1,212,0.1591,0.1591
seqneut25to26_sera_0036,A/Aragon/2046/2025_H1N1,plate12-A/Aragon/2046/2025_H1N1,487,0.8788,0.8788
seqneut25to26_sera_0036,A/Aragon/2046/2025_H1N1,plate12-A/Aragon/2046/2025_H1N1,1119,1.102,1
seqneut25to26_sera_0036,A/Aragon/2046/2025_H1N1,plate12-A/Aragon/2046/2025_H1N1,2575,0.9493,0.9493
seqneut25to26_sera_0036,A/Aragon/2046/2025_H1N1,plate12-A/Aragon/2046/2025_H1N1,5921,1.009,1
seqneut25to26_sera_0036,A/Aragon/2046/2025_H1N1,plate12-A/Aragon/2046/2025_H1N1,1.362e+04,1.112,1
seqneut25to26_sera_0036,A/Arica/59150/2025_H3N2,plate12-A/Arica/59150/2025_H3N2,40,0.1483,0.1483
seqneut25to26_sera_0036,A/Arica/59150/2025_H3N2,plate12-A/Arica/59150/2025_H3N2,92,0.2221,0.2221
seqneut25to26_sera_0036,A/Arica/59150/2025_H3N2,plate12-A/Arica/59150/2025_H3N2,212,0.5917,0.5917
seqneut25to26_sera_0036,A/Arica/59150/2025_H3N2,plate12-A/Arica/59150/2025_H3N2,487,0.7894,0.7894
seqneut25to26_sera_0036,A/Arica/59150/2025_H3N2,plate12-A/Arica/59150/2025_H3N2,1119,1.004,1
seqneut25to26_sera_0036,A/Arica/59150/2025_H3N2,plate12-A/Arica/59150/2025_H3N2,2575,0.7948,0.7948
seqneut25to26_sera_0036,A/Arica/59150/2025_H3N2,plate12-A/Arica/59150/2025_H3N2,5921,0.7844,0.7844
seqneut25to26_sera_0036,A/Arica/59150/2025_H3N2,plate12-A/Arica/59150/2025_H3N2,1.362e+04,1.095,1
seqneut25to26_sera_0036,A/Bahia/3102/2025_H3N2,plate12-A/Bahia/3102/2025_H3N2,40,0.1705,0.1705
seqneut25to26_sera_0036,A/Bahia/3102/2025_H3N2,plate12-A/Bahia/3102/2025_H3N2,92,0.2088,0.2088
seqneut25to26_sera_0036,A/Bahia/3102/2025_H3N2,plate12-A/Bahia/3102/2025_H3N2,212,0.7361,0.7361
seqneut25to26_sera_0036,A/Bahia/3102/2025_H3N2,plate12-A/Bahia/3102/2025_H3N2,487,0.7608,0.7608
seqneut25to26_sera_0036,A/Bahia/3102/2025_H3N2,plate12-A/Bahia/3102/2025_H3N2,1119,0.7313,0.7313
seqneut25to26_sera_0036,A/Bahia/3102/2025_H3N2,plate12-A/Bahia/3102/2025_H3N2,2575,0.9114,0.9114
seqneut25to26_sera_0036,A/Bahia/3102/2025_H3N2,plate12-A/Bahia/3102/2025_H3N2,5921,1.027,1
seqneut25to26_sera_0036,A/Bahia/3102/2025_H3N2,plate12-A/Bahia/3102/2025_H3N2,1.362e+04,1.148,1
seqneut25to26_sera_0036,A/Bangkok/1803/2025_H1N1,plate12-A/Bangkok/1803/2025_H1N1,40,0.0005115,0.0005115
seqneut25to26_sera_0036,A/Bangkok/1803/2025_H1N1,plate12-A/Bangkok/1803/2025_H1N1,92,0.04571,0.04571
seqneut25to26_sera_0036,A/Bangkok/1803/2025_H1N1,plate12-A/Bangkok/1803/2025_H1N1,212,0.579,0.579
seqneut25to26_sera_0036,A/Bangkok/1803/2025_H1N1,plate12-A/Bangkok/1803/2025_H1N1,487,0.9178,0.9178
seqneut25to26_sera_0036,A/Bangkok/1803/2025_H1N1,plate12-A/Bangkok/1803/2025_H1N1,1119,1.182,1
seqneut25to26_sera_0036,A/Bangkok/1803/2025_H1N1,plate12-A/Bangkok/1803/2025_H1N1,2575,1.091,1
seqneut25to26_sera_0036,A/Bangkok/1803/2025_H1N1,plate12-A/Bangkok/1803/2025_H1N1,5921,1.138,1
seqneut25to26_sera_0036,A/Bangkok/1803/2025_H1N1,plate12-A/Bangkok/1803/2025_H1N1,1.362e+04,1.225,1
seqneut25to26_sera_0036,A/Bangkok/P2229/2025_H1N1,plate12-A/Bangkok/P2229/2025_H1N1,40,0.0004359,0.0004359
seqneut25to26_sera_0036,A/Bangkok/P2229/2025_H1N1,plate12-A/Bangkok/P2229/2025_H1N1,92,0.0005178,0.0005178
seqneut25to26_sera_0036,A/Bangkok/P2229/2025_H1N1,plate12-A/Bangkok/P2229/2025_H1N1,212,0.007871,0.007871
seqneut25to26_sera_0036,A/Bangkok/P2229/2025_H1N1,plate12-A/Bangkok/P2229/2025_H1N1,487,0.1882,0.1882
seqneut25to26_sera_0036,A/Bangkok/P2229/2025_H1N1,plate12-A/Bangkok/P2229/2025_H1N1,1119,0.5837,0.5837
