well,serum,dilution_factor,replicate,fastq
flu-seqneut-25to26_H1N1_23,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_18_S18_L001_R1_001.fastq.gz
flu-seqneut-25to26_H1N1_24,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_19_S19_L001_R1_001.fastq.gz
flu-seqneut-25to26_H1N1_25,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_20_S20_L001_R1_001.fastq.gz
flu-seqneut-25to26_H1N1_26,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_21_S21_L001_R1_001.fastq.gz
flu-seqneut-25to26_H1N1_27,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_22_S22_L001_R1_001.fastq.gz
flu-seqneut-25to26_H1N1_28,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_23_S23_L001_R1_001.fastq.gz
flu-seqneut-25to26_H1N1_29,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_24_S24_L001_R1_001.fastq.gz
flu-seqneut-25to26_H1N1_30,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_25_S25_L001_R1_001.fastq.gz
flu-seqneut-25to26_H1N1_31,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_26_S26_L001_R1_001.fastq.gz
flu-seqneut-25to26_H1N1_32,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_27_S27_L001_R1_001.fastq.gz
flu-seqneut-25to26_H1N1_33,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_28_S28_L001_R1_001.fastq.gz
flu-seqneut-25to26_H1N1_34,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_29_S29_L001_R1_001.fastq.gz
flu-seqneut-25to26_H1N1_35,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_30_S30_L001_R1_001.fastq.gz
flu-seqneut-25to26_H1N1_36,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_31_S31_L001_R1_001.fastq.gz
flu-seqneut-25to26_H1N1_37,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_32_S32_L001_R1_001.fastq.gz
flu-seqneut-25to26_H1N1_38,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_33_S33_L001_R1_001.fastq.gz
flu-seqneut-25to26_H1N1_39,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_34_S34_L001_R1_001.fastq.gz
flu-seqneut-25to26_H1N1_40,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_35_S35_L001_R1_001.fastq.gz
flu-seqneut-25to26_H1N1_41,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_36_S36_L001_R1_001.fastq.gz
flu-seqneut-25to26_H1N1_42,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_37_S37_L001_R1_001.fastq.gz
flu-seqneut-25to26_H1N1_43,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_38_S38_L001_R1_001.fastq.gz
flu-seqneut-25to26_H1N1_44,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_39_S39_L001_R1_001.fastq.gz
flu-seqneut-25to26_H1N1_45,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_40_S40_L001_R1_001.fastq.gz
flu-seqneut-25to26_H1N1_46,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_41_S41_L001_R1_001.fastq.gz
flu-seqneut-25to26_H1N1_47,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_42_S42_L001_R1_001.fastq.gz
flu-seqneut-25to26_H1N1_48,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_43_S43_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_1,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_44_S44_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_2,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_45_S45_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_3,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_46_S46_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_4,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_47_S47_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_5,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_48_S48_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_6,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_49_S49_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_7,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_50_S50_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_8,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_51_S51_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_9,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_52_S52_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_10,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_53_S53_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_11,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_54_S54_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_12,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_55_S55_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_13,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_56_S56_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_14,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_57_S57_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_15,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_58_S58_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_16,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_59_S59_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_17,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_60_S60_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_18,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_61_S61_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_19,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_62_S62_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_20,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_63_S63_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_21,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_64_S64_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_22,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_65_S65_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_23,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_66_S66_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_24,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_67_S67_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_25,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_68_S68_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_26,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_69_S69_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_27,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_70_S70_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_28,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_71_S71_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_29,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_72_S72_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_30,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_73_S73_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_31,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_74_S74_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_32,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_75_S75_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_33,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_76_S76_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_34,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_77_S77_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_35,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_78_S78_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_36,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_79_S79_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_37,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_80_S80_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_38,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_81_S81_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_39,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_82_S82_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_41,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_83_S83_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_42,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_84_S84_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_43,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_85_S85_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_44,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_86_S86_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_45,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_87_S87_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_46,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_88_S88_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_47,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_89_S89_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_48,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_90_S90_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_49,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_91_S91_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_50,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_92_S92_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_51,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_93_S93_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_52,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_94_S94_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_53,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_95_S95_L001_R1_001.fastq.gz
flu-seqneut-25to26_H3N2_54,none,1,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/20260121_SH00878_0042_ASC2146600-SC3/Unaligned/20260115-CK-single-well/PlateB_96_S96_L001_R1_001.fastq.gz
