serum,strain,plate_barcode,dilution_factor,frac_infectivity_raw,frac_infectivity_ceiling
seqneut25to26_sera_0032,A/Bangkok/P2572/2025_H3N2,plate8-A/Bangkok/P2572/2025_H3N2,40,0.2298,0.2298
seqneut25to26_sera_0032,A/Bangkok/P2572/2025_H3N2,plate8-A/Bangkok/P2572/2025_H3N2,92,0.4059,0.4059
seqneut25to26_sera_0032,A/Bangkok/P2572/2025_H3N2,plate8-A/Bangkok/P2572/2025_H3N2,212,0.505,0.505
seqneut25to26_sera_0032,A/Bangkok/P2572/2025_H3N2,plate8-A/Bangkok/P2572/2025_H3N2,487,0.6465,0.6465
seqneut25to26_sera_0032,A/Bangkok/P2572/2025_H3N2,plate8-A/Bangkok/P2572/2025_H3N2,1119,0.9518,0.9518
seqneut25to26_sera_0032,A/Bangkok/P2572/2025_H3N2,plate8-A/Bangkok/P2572/2025_H3N2,2575,0.7338,0.7338
seqneut25to26_sera_0032,A/Bangkok/P2572/2025_H3N2,plate8-A/Bangkok/P2572/2025_H3N2,5921,0.7736,0.7736
seqneut25to26_sera_0032,A/Bangkok/P2572/2025_H3N2,plate8-A/Bangkok/P2572/2025_H3N2,1.362e+04,1.006,1
seqneut25to26_sera_0032,A/Bangkok/P2921/2025_H3N2,plate8-A/Bangkok/P2921/2025_H3N2,40,0.01058,0.01058
seqneut25to26_sera_0032,A/Bangkok/P2921/2025_H3N2,plate8-A/Bangkok/P2921/2025_H3N2,92,0.07444,0.07444
seqneut25to26_sera_0032,A/Bangkok/P2921/2025_H3N2,plate8-A/Bangkok/P2921/2025_H3N2,212,0.3558,0.3558
seqneut25to26_sera_0032,A/Bangkok/P2921/2025_H3N2,plate8-A/Bangkok/P2921/2025_H3N2,487,0.6051,0.6051
seqneut25to26_sera_0032,A/Bangkok/P2921/2025_H3N2,plate8-A/Bangkok/P2921/2025_H3N2,1119,0.7817,0.7817
seqneut25to26_sera_0032,A/Bangkok/P2921/2025_H3N2,plate8-A/Bangkok/P2921/2025_H3N2,2575,0.8917,0.8917
seqneut25to26_sera_0032,A/Bangkok/P2921/2025_H3N2,plate8-A/Bangkok/P2921/2025_H3N2,5921,0.7445,0.7445
seqneut25to26_sera_0032,A/Bangkok/P2921/2025_H3N2,plate8-A/Bangkok/P2921/2025_H3N2,1.362e+04,0.7728,0.7728
seqneut25to26_sera_0032,A/Bangkok/P3067/2025_H1N1,plate8-A/Bangkok/P3067/2025_H1N1,40,0.108,0.108
seqneut25to26_sera_0032,A/Bangkok/P3067/2025_H1N1,plate8-A/Bangkok/P3067/2025_H1N1,92,0.3723,0.3723
seqneut25to26_sera_0032,A/Bangkok/P3067/2025_H1N1,plate8-A/Bangkok/P3067/2025_H1N1,212,0.8597,0.8597
seqneut25to26_sera_0032,A/Bangkok/P3067/2025_H1N1,plate8-A/Bangkok/P3067/2025_H1N1,487,1.005,1
seqneut25to26_sera_0032,A/Bangkok/P3067/2025_H1N1,plate8-A/Bangkok/P3067/2025_H1N1,1119,0.9634,0.9634
seqneut25to26_sera_0032,A/Bangkok/P3067/2025_H1N1,plate8-A/Bangkok/P3067/2025_H1N1,2575,1.01,1
seqneut25to26_sera_0032,A/Bangkok/P3067/2025_H1N1,plate8-A/Bangkok/P3067/2025_H1N1,5921,1.006,1
seqneut25to26_sera_0032,A/Bangkok/P3067/2025_H1N1,plate8-A/Bangkok/P3067/2025_H1N1,1.362e+04,1.278,1
seqneut25to26_sera_0032,A/Bangkok/P3263/2025_H3N2,plate8-A/Bangkok/P3263/2025_H3N2,40,0.1373,0.1373
seqneut25to26_sera_0032,A/Bangkok/P3263/2025_H3N2,plate8-A/Bangkok/P3263/2025_H3N2,92,0.2993,0.2993
seqneut25to26_sera_0032,A/Bangkok/P3263/2025_H3N2,plate8-A/Bangkok/P3263/2025_H3N2,212,0.5642,0.5642
seqneut25to26_sera_0032,A/Bangkok/P3263/2025_H3N2,plate8-A/Bangkok/P3263/2025_H3N2,487,0.6454,0.6454
seqneut25to26_sera_0032,A/Bangkok/P3263/2025_H3N2,plate8-A/Bangkok/P3263/2025_H3N2,1119,1.12,1
seqneut25to26_sera_0032,A/Bangkok/P3263/2025_H3N2,plate8-A/Bangkok/P3263/2025_H3N2,2575,0.6884,0.6884
seqneut25to26_sera_0032,A/Bangkok/P3263/2025_H3N2,plate8-A/Bangkok/P3263/2025_H3N2,5921,0.7521,0.7521
seqneut25to26_sera_0032,A/Bangkok/P3263/2025_H3N2,plate8-A/Bangkok/P3263/2025_H3N2,1.362e+04,0.962,0.962
seqneut25to26_sera_0032,A/Belgium/H0097/2025_H3N2,plate8-A/Belgium/H0097/2025_H3N2,40,0.03018,0.03018
seqneut25to26_sera_0032,A/Belgium/H0097/2025_H3N2,plate8-A/Belgium/H0097/2025_H3N2,92,0.2984,0.2984
seqneut25to26_sera_0032,A/Belgium/H0097/2025_H3N2,plate8-A/Belgium/H0097/2025_H3N2,212,0.4791,0.4791
seqneut25to26_sera_0032,A/Belgium/H0097/2025_H3N2,plate8-A/Belgium/H0097/2025_H3N2,487,0.6272,0.6272
seqneut25to26_sera_0032,A/Belgium/H0097/2025_H3N2,plate8-A/Belgium/H0097/2025_H3N2,1119,0.8854,0.8854
seqneut25to26_sera_0032,A/Belgium/H0097/2025_H3N2,plate8-A/Belgium/H0097/2025_H3N2,2575,0.8034,0.8034
seqneut25to26_sera_0032,A/Belgium/H0097/2025_H3N2,plate8-A/Belgium/H0097/2025_H3N2,5921,0.6826,0.6826
seqneut25to26_sera_0032,A/Belgium/H0097/2025_H3N2,plate8-A/Belgium/H0097/2025_H3N2,1.362e+04,0.872,0.872
seqneut25to26_sera_0032,A/Bhutan/1267/2025_H3N2,plate8-A/Bhutan/1267/2025_H3N2,40,0.09435,0.09435
seqneut25to26_sera_0032,A/Bhutan/1267/2025_H3N2,plate8-A/Bhutan/1267/2025_H3N2,92,0.4989,0.4989
seqneut25to26_sera_0032,A/Bhutan/1267/2025_H3N2,plate8-A/Bhutan/1267/2025_H3N2,212,0.5458,0.5458
seqneut25to26_sera_0032,A/Bhutan/1267/2025_H3N2,plate8-A/Bhutan/1267/2025_H3N2,487,0.501,0.501
seqneut25to26_sera_0032,A/Bhutan/1267/2025_H3N2,plate8-A/Bhutan/1267/2025_H3N2,1119,0.8896,0.8896
seqneut25to26_sera_0032,A/Bhutan/1267/2025_H3N2,plate8-A/Bhutan/1267/2025_H3N2,2575,1.045,1
seqneut25to26_sera_0032,A/Bhutan/1267/2025_H3N2,plate8-A/Bhutan/1267/2025_H3N2,5921,0.7172,0.7172
seqneut25to26_sera_0032,A/Bhutan/1267/2025_H3N2,plate8-A/Bhutan/1267/2025_H3N2,1.362e+04,0.9135,0.9135
seqneut25to26_sera_0032,A/Bhutan/7/2025_H3N2,plate8-A/Bhutan/7/2025_H3N2,40,0.1705,0.1705
seqneut25to26_sera_0032,A/Bhutan/7/2025_H3N2,plate8-A/Bhutan/7/2025_H3N2,92,0.3506,0.3506
seqneut25to26_sera_0032,A/Bhutan/7/2025_H3N2,plate8-A/Bhutan/7/2025_H3N2,212,0.5775,0.5775
seqneut25to26_sera_0032,A/Bhutan/7/2025_H3N2,plate8-A/Bhutan/7/2025_H3N2,487,0.6383,0.6383
seqneut25to26_sera_0032,A/Bhutan/7/2025_H3N2,plate8-A/Bhutan/7/2025_H3N2,1119,0.7171,0.7171
seqneut25to26_sera_0032,A/Bhutan/7/2025_H3N2,plate8-A/Bhutan/7/2025_H3N2,2575,0.7192,0.7192
seqneut25to26_sera_0032,A/Bhutan/7/2025_H3N2,plate8-A/Bhutan/7/2025_H3N2,5921,1.027,1
seqneut25to26_sera_0032,A/Bhutan/7/2025_H3N2,plate8-A/Bhutan/7/2025_H3N2,1.362e+04,0.9134,0.9134
seqneut25to26_sera_0032,A/BritishColumbia/PHL-2473/2025_H1N1,plate8-A/BritishColumbia/PHL-2473/2025_H1N1,40,0.1132,0.1132
seqneut25to26_sera_0032,A/BritishColumbia/PHL-2473/2025_H1N1,plate8-A/BritishColumbia/PHL-2473/2025_H1N1,92,0.4233,0.4233
seqneut25to26_sera_0032,A/BritishColumbia/PHL-2473/2025_H1N1,plate8-A/BritishColumbia/PHL-2473/2025_H1N1,212,0.8011,0.8011
seqneut25to26_sera_0032,A/BritishColumbia/PHL-2473/2025_H1N1,plate8-A/BritishColumbia/PHL-2473/2025_H1N1,487,0.8856,0.8856
seqneut25to26_sera_0032,A/BritishColumbia/PHL-2473/2025_H1N1,plate8-A/BritishColumbia/PHL-2473/2025_H1N1,1119,1.056,1
seqneut25to26_sera_0032,A/BritishColumbia/PHL-2473/2025_H1N1,plate8-A/BritishColumbia/PHL-2473/2025_H1N1,2575,0.9041,0.9041
seqneut25to26_sera_0032,A/BritishColumbia/PHL-2473/2025_H1N1,plate8-A/BritishColumbia/PHL-2473/2025_H1N1,5921,0.6827,0.6827
seqneut25to26_sera_0032,A/BritishColumbia/PHL-2473/2025_H1N1,plate8-A/BritishColumbia/PHL-2473/2025_H1N1,1.362e+04,1.175,1
seqneut25to26_sera_0032,A/California/61/2025_H3N2,plate8-A/California/61/2025_H3N2,40,0.1346,0.1346
seqneut25to26_sera_0032,A/California/61/2025_H3N2,plate8-A/California/61/2025_H3N2,92,0.4241,0.4241
seqneut25to26_sera_0032,A/California/61/2025_H3N2,plate8-A/California/61/2025_H3N2,212,0.5112,0.5112
seqneut25to26_sera_0032,A/California/61/2025_H3N2,plate8-A/California/61/2025_H3N2,487,0.6793,0.6793
seqneut25to26_sera_0032,A/California/61/2025_H3N2,plate8-A/California/61/2025_H3N2,1119,0.9313,0.9313
seqneut25to26_sera_0032,A/California/61/2025_H3N2,plate8-A/California/61/2025_H3N2,2575,0.7428,0.7428
seqneut25to26_sera_0032,A/California/61/2025_H3N2,plate8-A/California/61/2025_H3N2,5921,0.731,0.731
seqneut25to26_sera_0032,A/California/61/2025_H3N2,plate8-A/California/61/2025_H3N2,1.362e+04,0.98,0.98
seqneut25to26_sera_0032,A/California/63/2025_H1N1,plate8-A/California/63/2025_H1N1,40,0.09736,0.09736
seqneut25to26_sera_0032,A/California/63/2025_H1N1,plate8-A/California/63/2025_H1N1,92,0.3799,0.3799
seqneut25to26_sera_0032,A/California/63/2025_H1N1,plate8-A/California/63/2025_H1N1,212,0.7846,0.7846
seqneut25to26_sera_0032,A/California/63/2025_H1N1,plate8-A/California/63/2025_H1N1,487,0.8409,0.8409
seqneut25to26_sera_0032,A/California/63/2025_H1N1,plate8-A/California/63/2025_H1N1,1119,1.558,1
seqneut25to26_sera_0032,A/California/63/2025_H1N1,plate8-A/California/63/2025_H1N1,2575,0.8167,0.8167
seqneut25to26_sera_0032,A/California/63/2025_H1N1,plate8-A/California/63/2025_H1N1,5921,0.741,0.741
seqneut25to26_sera_0032,A/California/63/2025_H1N1,plate8-A/California/63/2025_H1N1,1.362e+04,0.9451,0.9451
seqneut25to26_sera_0032,A/Canberra/465/2025_H1N1,plate8-A/Canberra/465/2025_H1N1,40,0.07465,0.07465
seqneut25to26_sera_0032,A/Canberra/465/2025_H1N1,plate8-A/Canberra/465/2025_H1N1,92,0.3117,0.3117
seqneut25to26_sera_0032,A/Canberra/465/2025_H1N1,plate8-A/Canberra/465/2025_H1N1,212,0.5927,0.5927
seqneut25to26_sera_0032,A/Canberra/465/2025_H1N1,plate8-A/Canberra/465/2025_H1N1,487,0.7631,0.7631
seqneut25to26_sera_0032,A/Canberra/465/2025_H1N1,plate8-A/Canberra/465/2025_H1N1,1119,1.004,1
seqneut25to26_sera_0032,A/Canberra/465/2025_H1N1,plate8-A/Canberra/465/2025_H1N1,2575,1.018,1
seqneut25to26_sera_0032,A/Canberra/465/2025_H1N1,plate8-A/Canberra/465/2025_H1N1,5921,0.8028,0.8028
seqneut25to26_sera_0032,A/Canberra/465/2025_H1N1,plate8-A/Canberra/465/2025_H1N1,1.362e+04,0.9766,0.9766
seqneut25to26_sera_0032,A/Canberra/530/2025_H1N1,plate8-A/Canberra/530/2025_H1N1,40,0.1455,0.1455
seqneut25to26_sera_0032,A/Canberra/530/2025_H1N1,plate8-A/Canberra/530/2025_H1N1,92,0.364,0.364
seqneut25to26_sera_0032,A/Canberra/530/2025_H1N1,plate8-A/Canberra/530/2025_H1N1,212,0.693,0.693
seqneut25to26_sera_0032,A/Canberra/530/2025_H1N1,plate8-A/Canberra/530/2025_H1N1,487,0.9181,0.9181
seqneut25to26_sera_0032,A/Canberra/530/2025_H1N1,plate8-A/Canberra/530/2025_H1N1,1119,1.095,1
seqneut25to26_sera_0032,A/Canberra/530/2025_H1N1,plate8-A/Canberra/530/2025_H1N1,2575,1.034,1
seqneut25to26_sera_0032,A/Canberra/530/2025_H1N1,plate8-A/Canberra/530/2025_H1N1,5921,0.7923,0.7923
seqneut25to26_sera_0032,A/Canberra/530/2025_H1N1,plate8-A/Canberra/530/2025_H1N1,1.362e+04,1.143,1
seqneut25to26_sera_0032,A/Catalonia/NSVH102689455/2025_H1N1,plate8-A/Catalonia/NSVH102689455/2025_H1N1,40,0.03986,0.03986
seqneut25to26_sera_0032,A/Catalonia/NSVH102689455/2025_H1N1,plate8-A/Catalonia/NSVH102689455/2025_H1N1,92,0.4082,0.4082
seqneut25to26_sera_0032,A/Catalonia/NSVH102689455/2025_H1N1,plate8-A/Catalonia/NSVH102689455/2025_H1N1,212,0.7915,0.7915
seqneut25to26_sera_0032,A/Catalonia/NSVH102689455/2025_H1N1,plate8-A/Catalonia/NSVH102689455/2025_H1N1,487,0.7604,0.7604
seqneut25to26_sera_0032,A/Catalonia/NSVH102689455/2025_H1N1,plate8-A/Catalonia/NSVH102689455/2025_H1N1,1119,1.018,1
seqneut25to26_sera_0032,A/Catalonia/NSVH102689455/2025_H1N1,plate8-A/Catalonia/NSVH102689455/2025_H1N1,2575,0.9713,0.9713
seqneut25to26_sera_0032,A/Catalonia/NSVH102689455/2025_H1N1,plate8-A/Catalonia/NSVH102689455/2025_H1N1,5921,0.9711,0.9711
seqneut25to26_sera_0032,A/Catalonia/NSVH102689455/2025_H1N1,plate8-A/Catalonia/NSVH102689455/2025_H1N1,1.362e+04,0.8862,0.8862
seqneut25to26_sera_0032,A/Colorado/105/2025_H1N1,plate8-A/Colorado/105/2025_H1N1,40,0.127,0.127
seqneut25to26_sera_0032,A/Colorado/105/2025_H1N1,plate8-A/Colorado/105/2025_H1N1,92,0.6624,0.6624
seqneut25to26_sera_0032,A/Colorado/105/2025_H1N1,plate8-A/Colorado/105/2025_H1N1,212,0.7783,0.7783
seqneut25to26_sera_0032,A/Colorado/105/2025_H1N1,plate8-A/Colorado/105/2025_H1N1,487,1.066,1
seqneut25to26_sera_0032,A/Colorado/105/2025_H1N1,plate8-A/Colorado/105/2025_H1N1,1119,1.206,1
seqneut25to26_sera_0032,A/Colorado/105/2025_H1N1,plate8-A/Colorado/105/2025_H1N1,2575,0.9082,0.9082
seqneut25to26_sera_0032,A/Colorado/105/2025_H1N1,plate8-A/Colorado/105/2025_H1N1,5921,0.6693,0.6693
seqneut25to26_sera_0032,A/Colorado/105/2025_H1N1,plate8-A/Colorado/105/2025_H1N1,1.362e+04,1.12,1
seqneut25to26_sera_0032,A/CoteDIvoire/2007/2025_H1N1,plate8-A/CoteDIvoire/2007/2025_H1N1,40,0.1046,0.1046
seqneut25to26_sera_0032,A/CoteDIvoire/2007/2025_H1N1,plate8-A/CoteDIvoire/2007/2025_H1N1,92,0.4096,0.4096
