serum,strain,plate_barcode,dilution_factor,frac_infectivity_raw,frac_infectivity_ceiling
seqneut25to26_sera_3045,A/Alagoas/4130/2025_H3N2,plate21-A/Alagoas/4130/2025_H3N2,40,0.172,0.172
seqneut25to26_sera_3045,A/Alagoas/4130/2025_H3N2,plate21-A/Alagoas/4130/2025_H3N2,92,0.3055,0.3055
seqneut25to26_sera_3045,A/Alagoas/4130/2025_H3N2,plate21-A/Alagoas/4130/2025_H3N2,212,0.465,0.465
seqneut25to26_sera_3045,A/Alagoas/4130/2025_H3N2,plate21-A/Alagoas/4130/2025_H3N2,487,0.547,0.547
seqneut25to26_sera_3045,A/Alagoas/4130/2025_H3N2,plate21-A/Alagoas/4130/2025_H3N2,1119,1.118,1
seqneut25to26_sera_3045,A/Alagoas/4130/2025_H3N2,plate21-A/Alagoas/4130/2025_H3N2,2575,1.236,1
seqneut25to26_sera_3045,A/Alagoas/4130/2025_H3N2,plate21-A/Alagoas/4130/2025_H3N2,5921,1.242,1
seqneut25to26_sera_3045,A/Alagoas/4130/2025_H3N2,plate21-A/Alagoas/4130/2025_H3N2,1.362e+04,1.373,1
seqneut25to26_sera_3045,A/Anapolis/LEIAL6543/2025_H3N2,plate21-A/Anapolis/LEIAL6543/2025_H3N2,40,0.1225,0.1225
seqneut25to26_sera_3045,A/Anapolis/LEIAL6543/2025_H3N2,plate21-A/Anapolis/LEIAL6543/2025_H3N2,92,0.2777,0.2777
seqneut25to26_sera_3045,A/Anapolis/LEIAL6543/2025_H3N2,plate21-A/Anapolis/LEIAL6543/2025_H3N2,212,0.4653,0.4653
seqneut25to26_sera_3045,A/Anapolis/LEIAL6543/2025_H3N2,plate21-A/Anapolis/LEIAL6543/2025_H3N2,487,0.4336,0.4336
seqneut25to26_sera_3045,A/Anapolis/LEIAL6543/2025_H3N2,plate21-A/Anapolis/LEIAL6543/2025_H3N2,1119,0.8783,0.8783
seqneut25to26_sera_3045,A/Anapolis/LEIAL6543/2025_H3N2,plate21-A/Anapolis/LEIAL6543/2025_H3N2,2575,1.09,1
seqneut25to26_sera_3045,A/Anapolis/LEIAL6543/2025_H3N2,plate21-A/Anapolis/LEIAL6543/2025_H3N2,5921,1.231,1
seqneut25to26_sera_3045,A/Anapolis/LEIAL6543/2025_H3N2,plate21-A/Anapolis/LEIAL6543/2025_H3N2,1.362e+04,1.441,1
seqneut25to26_sera_3045,A/Andalucia/PMC-00977/2025_H1N1,plate21-A/Andalucia/PMC-00977/2025_H1N1,40,0.03469,0.03469
seqneut25to26_sera_3045,A/Andalucia/PMC-00977/2025_H1N1,plate21-A/Andalucia/PMC-00977/2025_H1N1,92,0.4542,0.4542
seqneut25to26_sera_3045,A/Andalucia/PMC-00977/2025_H1N1,plate21-A/Andalucia/PMC-00977/2025_H1N1,212,0.8457,0.8457
seqneut25to26_sera_3045,A/Andalucia/PMC-00977/2025_H1N1,plate21-A/Andalucia/PMC-00977/2025_H1N1,487,0.8216,0.8216
seqneut25to26_sera_3045,A/Andalucia/PMC-00977/2025_H1N1,plate21-A/Andalucia/PMC-00977/2025_H1N1,1119,1.043,1
seqneut25to26_sera_3045,A/Andalucia/PMC-00977/2025_H1N1,plate21-A/Andalucia/PMC-00977/2025_H1N1,2575,1.245,1
seqneut25to26_sera_3045,A/Andalucia/PMC-00977/2025_H1N1,plate21-A/Andalucia/PMC-00977/2025_H1N1,5921,1.402,1
seqneut25to26_sera_3045,A/Andalucia/PMC-00977/2025_H1N1,plate21-A/Andalucia/PMC-00977/2025_H1N1,1.362e+04,1.335,1
seqneut25to26_sera_3045,A/Aragon/2046/2025_H1N1,plate21-A/Aragon/2046/2025_H1N1,40,0.0587,0.0587
seqneut25to26_sera_3045,A/Aragon/2046/2025_H1N1,plate21-A/Aragon/2046/2025_H1N1,92,0.3445,0.3445
seqneut25to26_sera_3045,A/Aragon/2046/2025_H1N1,plate21-A/Aragon/2046/2025_H1N1,212,0.8249,0.8249
seqneut25to26_sera_3045,A/Aragon/2046/2025_H1N1,plate21-A/Aragon/2046/2025_H1N1,487,0.7201,0.7201
seqneut25to26_sera_3045,A/Aragon/2046/2025_H1N1,plate21-A/Aragon/2046/2025_H1N1,1119,1.226,1
seqneut25to26_sera_3045,A/Aragon/2046/2025_H1N1,plate21-A/Aragon/2046/2025_H1N1,2575,1.326,1
seqneut25to26_sera_3045,A/Aragon/2046/2025_H1N1,plate21-A/Aragon/2046/2025_H1N1,5921,1.463,1
seqneut25to26_sera_3045,A/Aragon/2046/2025_H1N1,plate21-A/Aragon/2046/2025_H1N1,1.362e+04,1.12,1
seqneut25to26_sera_3045,A/Arica/59150/2025_H3N2,plate21-A/Arica/59150/2025_H3N2,40,0.02856,0.02856
seqneut25to26_sera_3045,A/Arica/59150/2025_H3N2,plate21-A/Arica/59150/2025_H3N2,92,0.226,0.226
seqneut25to26_sera_3045,A/Arica/59150/2025_H3N2,plate21-A/Arica/59150/2025_H3N2,212,0.4188,0.4188
seqneut25to26_sera_3045,A/Arica/59150/2025_H3N2,plate21-A/Arica/59150/2025_H3N2,487,0.7102,0.7102
seqneut25to26_sera_3045,A/Arica/59150/2025_H3N2,plate21-A/Arica/59150/2025_H3N2,1119,1.015,1
seqneut25to26_sera_3045,A/Arica/59150/2025_H3N2,plate21-A/Arica/59150/2025_H3N2,2575,1.042,1
seqneut25to26_sera_3045,A/Arica/59150/2025_H3N2,plate21-A/Arica/59150/2025_H3N2,5921,1.262,1
seqneut25to26_sera_3045,A/Arica/59150/2025_H3N2,plate21-A/Arica/59150/2025_H3N2,1.362e+04,0.928,0.928
seqneut25to26_sera_3045,A/Bahia/3102/2025_H3N2,plate21-A/Bahia/3102/2025_H3N2,40,0.03966,0.03966
seqneut25to26_sera_3045,A/Bahia/3102/2025_H3N2,plate21-A/Bahia/3102/2025_H3N2,92,0.2626,0.2626
seqneut25to26_sera_3045,A/Bahia/3102/2025_H3N2,plate21-A/Bahia/3102/2025_H3N2,212,0.47,0.47
seqneut25to26_sera_3045,A/Bahia/3102/2025_H3N2,plate21-A/Bahia/3102/2025_H3N2,487,0.689,0.689
seqneut25to26_sera_3045,A/Bahia/3102/2025_H3N2,plate21-A/Bahia/3102/2025_H3N2,1119,0.7423,0.7423
seqneut25to26_sera_3045,A/Bahia/3102/2025_H3N2,plate21-A/Bahia/3102/2025_H3N2,2575,2.128,1
seqneut25to26_sera_3045,A/Bahia/3102/2025_H3N2,plate21-A/Bahia/3102/2025_H3N2,5921,1.375,1
seqneut25to26_sera_3045,A/Bahia/3102/2025_H3N2,plate21-A/Bahia/3102/2025_H3N2,1.362e+04,1.396,1
seqneut25to26_sera_3045,A/Bangkok/1803/2025_H1N1,plate21-A/Bangkok/1803/2025_H1N1,40,0.02385,0.02385
seqneut25to26_sera_3045,A/Bangkok/1803/2025_H1N1,plate21-A/Bangkok/1803/2025_H1N1,92,0.1666,0.1666
seqneut25to26_sera_3045,A/Bangkok/1803/2025_H1N1,plate21-A/Bangkok/1803/2025_H1N1,212,0.6329,0.6329
seqneut25to26_sera_3045,A/Bangkok/1803/2025_H1N1,plate21-A/Bangkok/1803/2025_H1N1,487,0.7306,0.7306
seqneut25to26_sera_3045,A/Bangkok/1803/2025_H1N1,plate21-A/Bangkok/1803/2025_H1N1,1119,1.089,1
seqneut25to26_sera_3045,A/Bangkok/1803/2025_H1N1,plate21-A/Bangkok/1803/2025_H1N1,2575,1.131,1
seqneut25to26_sera_3045,A/Bangkok/1803/2025_H1N1,plate21-A/Bangkok/1803/2025_H1N1,5921,1.261,1
seqneut25to26_sera_3045,A/Bangkok/1803/2025_H1N1,plate21-A/Bangkok/1803/2025_H1N1,1.362e+04,1.863,1
seqneut25to26_sera_3045,A/Bangkok/P2229/2025_H1N1,plate21-A/Bangkok/P2229/2025_H1N1,40,0.03187,0.03187
seqneut25to26_sera_3045,A/Bangkok/P2229/2025_H1N1,plate21-A/Bangkok/P2229/2025_H1N1,92,0.2881,0.2881
seqneut25to26_sera_3045,A/Bangkok/P2229/2025_H1N1,plate21-A/Bangkok/P2229/2025_H1N1,212,0.5005,0.5005
seqneut25to26_sera_3045,A/Bangkok/P2229/2025_H1N1,plate21-A/Bangkok/P2229/2025_H1N1,487,0.6634,0.6634
seqneut25to26_sera_3045,A/Bangkok/P2229/2025_H1N1,plate21-A/Bangkok/P2229/2025_H1N1,1119,0.8729,0.8729
seqneut25to26_sera_3045,A/Bangkok/P2229/2025_H1N1,plate21-A/Bangkok/P2229/2025_H1N1,2575,1.002,1
seqneut25to26_sera_3045,A/Bangkok/P2229/2025_H1N1,plate21-A/Bangkok/P2229/2025_H1N1,5921,1.003,1
seqneut25to26_sera_3045,A/Bangkok/P2229/2025_H1N1,plate21-A/Bangkok/P2229/2025_H1N1,1.362e+04,1.092,1
seqneut25to26_sera_3045,A/Bangkok/P2323/2025_H3N2,plate21-A/Bangkok/P2323/2025_H3N2,40,0.1163,0.1163
seqneut25to26_sera_3045,A/Bangkok/P2323/2025_H3N2,plate21-A/Bangkok/P2323/2025_H3N2,92,0.4998,0.4998
seqneut25to26_sera_3045,A/Bangkok/P2323/2025_H3N2,plate21-A/Bangkok/P2323/2025_H3N2,212,0.9246,0.9246
seqneut25to26_sera_3045,A/Bangkok/P2323/2025_H3N2,plate21-A/Bangkok/P2323/2025_H3N2,487,0.888,0.888
seqneut25to26_sera_3045,A/Bangkok/P2323/2025_H3N2,plate21-A/Bangkok/P2323/2025_H3N2,1119,1.591,1
seqneut25to26_sera_3045,A/Bangkok/P2323/2025_H3N2,plate21-A/Bangkok/P2323/2025_H3N2,2575,1.609,1
seqneut25to26_sera_3045,A/Bangkok/P2323/2025_H3N2,plate21-A/Bangkok/P2323/2025_H3N2,5921,1.501,1
seqneut25to26_sera_3045,A/Bangkok/P2323/2025_H3N2,plate21-A/Bangkok/P2323/2025_H3N2,1.362e+04,1.828,1
seqneut25to26_sera_3045,A/Bangkok/P2390/2025_H3N2,plate21-A/Bangkok/P2390/2025_H3N2,40,0.09785,0.09785
seqneut25to26_sera_3045,A/Bangkok/P2390/2025_H3N2,plate21-A/Bangkok/P2390/2025_H3N2,92,0.4241,0.4241
seqneut25to26_sera_3045,A/Bangkok/P2390/2025_H3N2,plate21-A/Bangkok/P2390/2025_H3N2,212,0.8308,0.8308
seqneut25to26_sera_3045,A/Bangkok/P2390/2025_H3N2,plate21-A/Bangkok/P2390/2025_H3N2,487,1.038,1
seqneut25to26_sera_3045,A/Bangkok/P2390/2025_H3N2,plate21-A/Bangkok/P2390/2025_H3N2,1119,0.9287,0.9287
seqneut25to26_sera_3045,A/Bangkok/P2390/2025_H3N2,plate21-A/Bangkok/P2390/2025_H3N2,2575,1.221,1
seqneut25to26_sera_3045,A/Bangkok/P2390/2025_H3N2,plate21-A/Bangkok/P2390/2025_H3N2,5921,1.546,1
seqneut25to26_sera_3045,A/Bangkok/P2390/2025_H3N2,plate21-A/Bangkok/P2390/2025_H3N2,1.362e+04,1.478,1
seqneut25to26_sera_3045,A/Bangkok/P2391/2025_H3N2,plate21-A/Bangkok/P2391/2025_H3N2,40,0.1071,0.1071
seqneut25to26_sera_3045,A/Bangkok/P2391/2025_H3N2,plate21-A/Bangkok/P2391/2025_H3N2,92,0.3185,0.3185
seqneut25to26_sera_3045,A/Bangkok/P2391/2025_H3N2,plate21-A/Bangkok/P2391/2025_H3N2,212,0.4708,0.4708
seqneut25to26_sera_3045,A/Bangkok/P2391/2025_H3N2,plate21-A/Bangkok/P2391/2025_H3N2,487,1.127,1
seqneut25to26_sera_3045,A/Bangkok/P2391/2025_H3N2,plate21-A/Bangkok/P2391/2025_H3N2,1119,1.41,1
seqneut25to26_sera_3045,A/Bangkok/P2391/2025_H3N2,plate21-A/Bangkok/P2391/2025_H3N2,2575,1.222,1
seqneut25to26_sera_3045,A/Bangkok/P2391/2025_H3N2,plate21-A/Bangkok/P2391/2025_H3N2,5921,1.503,1
seqneut25to26_sera_3045,A/Bangkok/P2391/2025_H3N2,plate21-A/Bangkok/P2391/2025_H3N2,1.362e+04,1.841,1
seqneut25to26_sera_3045,A/Bangkok/P2572/2025_H3N2,plate21-A/Bangkok/P2572/2025_H3N2,40,0.0848,0.0848
seqneut25to26_sera_3045,A/Bangkok/P2572/2025_H3N2,plate21-A/Bangkok/P2572/2025_H3N2,92,0.4843,0.4843
seqneut25to26_sera_3045,A/Bangkok/P2572/2025_H3N2,plate21-A/Bangkok/P2572/2025_H3N2,212,0.6029,0.6029
seqneut25to26_sera_3045,A/Bangkok/P2572/2025_H3N2,plate21-A/Bangkok/P2572/2025_H3N2,487,1.128,1
seqneut25to26_sera_3045,A/Bangkok/P2572/2025_H3N2,plate21-A/Bangkok/P2572/2025_H3N2,1119,1.174,1
seqneut25to26_sera_3045,A/Bangkok/P2572/2025_H3N2,plate21-A/Bangkok/P2572/2025_H3N2,2575,1.405,1
seqneut25to26_sera_3045,A/Bangkok/P2572/2025_H3N2,plate21-A/Bangkok/P2572/2025_H3N2,5921,1.519,1
seqneut25to26_sera_3045,A/Bangkok/P2572/2025_H3N2,plate21-A/Bangkok/P2572/2025_H3N2,1.362e+04,1.105,1
seqneut25to26_sera_3045,A/Bangkok/P2921/2025_H3N2,plate21-A/Bangkok/P2921/2025_H3N2,40,0.1945,0.1945
seqneut25to26_sera_3045,A/Bangkok/P2921/2025_H3N2,plate21-A/Bangkok/P2921/2025_H3N2,92,0.4591,0.4591
seqneut25to26_sera_3045,A/Bangkok/P2921/2025_H3N2,plate21-A/Bangkok/P2921/2025_H3N2,212,0.5915,0.5915
seqneut25to26_sera_3045,A/Bangkok/P2921/2025_H3N2,plate21-A/Bangkok/P2921/2025_H3N2,487,0.7479,0.7479
