serum,strain,plate_barcode,dilution_factor,frac_infectivity_raw,frac_infectivity_ceiling
seqneut25to26_sera_0031,A/Bahia/3102/2025_H3N2,plate7-A/Bahia/3102/2025_H3N2,1119,0.7506,0.7506
seqneut25to26_sera_0031,A/Bahia/3102/2025_H3N2,plate7-A/Bahia/3102/2025_H3N2,2575,0.8069,0.8069
seqneut25to26_sera_0031,A/Bahia/3102/2025_H3N2,plate7-A/Bahia/3102/2025_H3N2,5921,0.6264,0.6264
seqneut25to26_sera_0031,A/Bahia/3102/2025_H3N2,plate7-A/Bahia/3102/2025_H3N2,1.362e+04,0.8723,0.8723
seqneut25to26_sera_0031,A/Bangkok/1803/2025_H1N1,plate7-A/Bangkok/1803/2025_H1N1,40,0.3837,0.3837
seqneut25to26_sera_0031,A/Bangkok/1803/2025_H1N1,plate7-A/Bangkok/1803/2025_H1N1,92,0.3992,0.3992
seqneut25to26_sera_0031,A/Bangkok/1803/2025_H1N1,plate7-A/Bangkok/1803/2025_H1N1,212,0.6919,0.6919
seqneut25to26_sera_0031,A/Bangkok/1803/2025_H1N1,plate7-A/Bangkok/1803/2025_H1N1,487,0.9001,0.9001
seqneut25to26_sera_0031,A/Bangkok/1803/2025_H1N1,plate7-A/Bangkok/1803/2025_H1N1,1119,0.9089,0.9089
seqneut25to26_sera_0031,A/Bangkok/1803/2025_H1N1,plate7-A/Bangkok/1803/2025_H1N1,2575,0.8795,0.8795
seqneut25to26_sera_0031,A/Bangkok/1803/2025_H1N1,plate7-A/Bangkok/1803/2025_H1N1,5921,0.902,0.902
seqneut25to26_sera_0031,A/Bangkok/1803/2025_H1N1,plate7-A/Bangkok/1803/2025_H1N1,1.362e+04,1.201,1
seqneut25to26_sera_0031,A/Bangkok/P2229/2025_H1N1,plate7-A/Bangkok/P2229/2025_H1N1,40,0.4314,0.4314
seqneut25to26_sera_0031,A/Bangkok/P2229/2025_H1N1,plate7-A/Bangkok/P2229/2025_H1N1,92,0.5866,0.5866
seqneut25to26_sera_0031,A/Bangkok/P2229/2025_H1N1,plate7-A/Bangkok/P2229/2025_H1N1,212,0.802,0.802
seqneut25to26_sera_0031,A/Bangkok/P2229/2025_H1N1,plate7-A/Bangkok/P2229/2025_H1N1,487,0.902,0.902
seqneut25to26_sera_0031,A/Bangkok/P2229/2025_H1N1,plate7-A/Bangkok/P2229/2025_H1N1,1119,0.9252,0.9252
seqneut25to26_sera_0031,A/Bangkok/P2229/2025_H1N1,plate7-A/Bangkok/P2229/2025_H1N1,2575,0.7273,0.7273
seqneut25to26_sera_0031,A/Bangkok/P2229/2025_H1N1,plate7-A/Bangkok/P2229/2025_H1N1,5921,0.7574,0.7574
seqneut25to26_sera_0031,A/Bangkok/P2229/2025_H1N1,plate7-A/Bangkok/P2229/2025_H1N1,1.362e+04,1.025,1
seqneut25to26_sera_0031,A/Bangkok/P2323/2025_H3N2,plate7-A/Bangkok/P2323/2025_H3N2,40,0.2009,0.2009
seqneut25to26_sera_0031,A/Bangkok/P2323/2025_H3N2,plate7-A/Bangkok/P2323/2025_H3N2,92,0.3037,0.3037
seqneut25to26_sera_0031,A/Bangkok/P2323/2025_H3N2,plate7-A/Bangkok/P2323/2025_H3N2,212,0.573,0.573
seqneut25to26_sera_0031,A/Bangkok/P2323/2025_H3N2,plate7-A/Bangkok/P2323/2025_H3N2,487,0.6727,0.6727
seqneut25to26_sera_0031,A/Bangkok/P2323/2025_H3N2,plate7-A/Bangkok/P2323/2025_H3N2,1119,0.7365,0.7365
seqneut25to26_sera_0031,A/Bangkok/P2323/2025_H3N2,plate7-A/Bangkok/P2323/2025_H3N2,2575,0.8731,0.8731
seqneut25to26_sera_0031,A/Bangkok/P2323/2025_H3N2,plate7-A/Bangkok/P2323/2025_H3N2,5921,0.7279,0.7279
seqneut25to26_sera_0031,A/Bangkok/P2323/2025_H3N2,plate7-A/Bangkok/P2323/2025_H3N2,1.362e+04,0.9286,0.9286
seqneut25to26_sera_0031,A/Bangkok/P2390/2025_H3N2,plate7-A/Bangkok/P2390/2025_H3N2,40,0.1077,0.1077
seqneut25to26_sera_0031,A/Bangkok/P2390/2025_H3N2,plate7-A/Bangkok/P2390/2025_H3N2,92,0.3348,0.3348
seqneut25to26_sera_0031,A/Bangkok/P2390/2025_H3N2,plate7-A/Bangkok/P2390/2025_H3N2,212,0.6699,0.6699
seqneut25to26_sera_0031,A/Bangkok/P2390/2025_H3N2,plate7-A/Bangkok/P2390/2025_H3N2,487,0.6566,0.6566
seqneut25to26_sera_0031,A/Bangkok/P2390/2025_H3N2,plate7-A/Bangkok/P2390/2025_H3N2,1119,0.6977,0.6977
seqneut25to26_sera_0031,A/Bangkok/P2390/2025_H3N2,plate7-A/Bangkok/P2390/2025_H3N2,2575,0.7853,0.7853
seqneut25to26_sera_0031,A/Bangkok/P2390/2025_H3N2,plate7-A/Bangkok/P2390/2025_H3N2,5921,0.6527,0.6527
seqneut25to26_sera_0031,A/Bangkok/P2390/2025_H3N2,plate7-A/Bangkok/P2390/2025_H3N2,1.362e+04,0.7857,0.7857
seqneut25to26_sera_0031,A/Bangkok/P2391/2025_H3N2,plate7-A/Bangkok/P2391/2025_H3N2,40,0.1579,0.1579
seqneut25to26_sera_0031,A/Bangkok/P2391/2025_H3N2,plate7-A/Bangkok/P2391/2025_H3N2,92,0.3007,0.3007
seqneut25to26_sera_0031,A/Bangkok/P2391/2025_H3N2,plate7-A/Bangkok/P2391/2025_H3N2,212,0.3239,0.3239
seqneut25to26_sera_0031,A/Bangkok/P2391/2025_H3N2,plate7-A/Bangkok/P2391/2025_H3N2,487,0.5729,0.5729
seqneut25to26_sera_0031,A/Bangkok/P2391/2025_H3N2,plate7-A/Bangkok/P2391/2025_H3N2,1119,0.6677,0.6677
seqneut25to26_sera_0031,A/Bangkok/P2391/2025_H3N2,plate7-A/Bangkok/P2391/2025_H3N2,2575,0.6359,0.6359
seqneut25to26_sera_0031,A/Bangkok/P2391/2025_H3N2,plate7-A/Bangkok/P2391/2025_H3N2,5921,0.5903,0.5903
seqneut25to26_sera_0031,A/Bangkok/P2391/2025_H3N2,plate7-A/Bangkok/P2391/2025_H3N2,1.362e+04,0.7602,0.7602
seqneut25to26_sera_0031,A/Bangkok/P2572/2025_H3N2,plate7-A/Bangkok/P2572/2025_H3N2,40,0.1691,0.1691
seqneut25to26_sera_0031,A/Bangkok/P2572/2025_H3N2,plate7-A/Bangkok/P2572/2025_H3N2,92,0.2753,0.2753
seqneut25to26_sera_0031,A/Bangkok/P2572/2025_H3N2,plate7-A/Bangkok/P2572/2025_H3N2,212,0.57,0.57
seqneut25to26_sera_0031,A/Bangkok/P2572/2025_H3N2,plate7-A/Bangkok/P2572/2025_H3N2,487,0.5722,0.5722
seqneut25to26_sera_0031,A/Bangkok/P2572/2025_H3N2,plate7-A/Bangkok/P2572/2025_H3N2,1119,0.7074,0.7074
seqneut25to26_sera_0031,A/Bangkok/P2572/2025_H3N2,plate7-A/Bangkok/P2572/2025_H3N2,2575,0.6507,0.6507
seqneut25to26_sera_0031,A/Bangkok/P2572/2025_H3N2,plate7-A/Bangkok/P2572/2025_H3N2,5921,0.669,0.669
seqneut25to26_sera_0031,A/Bangkok/P2572/2025_H3N2,plate7-A/Bangkok/P2572/2025_H3N2,1.362e+04,0.7588,0.7588
seqneut25to26_sera_0031,A/Bangkok/P2921/2025_H3N2,plate7-A/Bangkok/P2921/2025_H3N2,40,0.0004429,0.0004429
seqneut25to26_sera_0031,A/Bangkok/P2921/2025_H3N2,plate7-A/Bangkok/P2921/2025_H3N2,92,0.006906,0.006906
seqneut25to26_sera_0031,A/Bangkok/P2921/2025_H3N2,plate7-A/Bangkok/P2921/2025_H3N2,212,0.05145,0.05145
seqneut25to26_sera_0031,A/Bangkok/P2921/2025_H3N2,plate7-A/Bangkok/P2921/2025_H3N2,487,0.3089,0.3089
seqneut25to26_sera_0031,A/Bangkok/P2921/2025_H3N2,plate7-A/Bangkok/P2921/2025_H3N2,1119,0.4835,0.4835
seqneut25to26_sera_0031,A/Bangkok/P2921/2025_H3N2,plate7-A/Bangkok/P2921/2025_H3N2,2575,0.6395,0.6395
seqneut25to26_sera_0031,A/Bangkok/P2921/2025_H3N2,plate7-A/Bangkok/P2921/2025_H3N2,5921,0.6965,0.6965
seqneut25to26_sera_0031,A/Bangkok/P2921/2025_H3N2,plate7-A/Bangkok/P2921/2025_H3N2,1.362e+04,0.8118,0.8118
seqneut25to26_sera_0031,A/Bangkok/P3067/2025_H1N1,plate7-A/Bangkok/P3067/2025_H1N1,40,0.6327,0.6327
seqneut25to26_sera_0031,A/Bangkok/P3067/2025_H1N1,plate7-A/Bangkok/P3067/2025_H1N1,92,0.9457,0.9457
seqneut25to26_sera_0031,A/Bangkok/P3067/2025_H1N1,plate7-A/Bangkok/P3067/2025_H1N1,212,0.9017,0.9017
seqneut25to26_sera_0031,A/Bangkok/P3067/2025_H1N1,plate7-A/Bangkok/P3067/2025_H1N1,487,0.9608,0.9608
seqneut25to26_sera_0031,A/Bangkok/P3067/2025_H1N1,plate7-A/Bangkok/P3067/2025_H1N1,1119,1.056,1
seqneut25to26_sera_0031,A/Bangkok/P3067/2025_H1N1,plate7-A/Bangkok/P3067/2025_H1N1,2575,0.9527,0.9527
seqneut25to26_sera_0031,A/Bangkok/P3067/2025_H1N1,plate7-A/Bangkok/P3067/2025_H1N1,5921,0.7377,0.7377
seqneut25to26_sera_0031,A/Bangkok/P3067/2025_H1N1,plate7-A/Bangkok/P3067/2025_H1N1,1.362e+04,0.878,0.878
seqneut25to26_sera_0031,A/Bangkok/P3263/2025_H3N2,plate7-A/Bangkok/P3263/2025_H3N2,40,0.1397,0.1397
seqneut25to26_sera_0031,A/Bangkok/P3263/2025_H3N2,plate7-A/Bangkok/P3263/2025_H3N2,92,0.2138,0.2138
seqneut25to26_sera_0031,A/Bangkok/P3263/2025_H3N2,plate7-A/Bangkok/P3263/2025_H3N2,212,0.5566,0.5566
seqneut25to26_sera_0031,A/Bangkok/P3263/2025_H3N2,plate7-A/Bangkok/P3263/2025_H3N2,487,0.4868,0.4868
seqneut25to26_sera_0031,A/Bangkok/P3263/2025_H3N2,plate7-A/Bangkok/P3263/2025_H3N2,1119,0.6085,0.6085
seqneut25to26_sera_0031,A/Bangkok/P3263/2025_H3N2,plate7-A/Bangkok/P3263/2025_H3N2,2575,0.6309,0.6309
seqneut25to26_sera_0031,A/Bangkok/P3263/2025_H3N2,plate7-A/Bangkok/P3263/2025_H3N2,5921,0.6395,0.6395
seqneut25to26_sera_0031,A/Bangkok/P3263/2025_H3N2,plate7-A/Bangkok/P3263/2025_H3N2,1.362e+04,0.7572,0.7572
seqneut25to26_sera_0031,A/Belgium/H0097/2025_H3N2,plate7-A/Belgium/H0097/2025_H3N2,40,0.0007054,0.0007054
seqneut25to26_sera_0031,A/Belgium/H0097/2025_H3N2,plate7-A/Belgium/H0097/2025_H3N2,92,0.04793,0.04793
seqneut25to26_sera_0031,A/Belgium/H0097/2025_H3N2,plate7-A/Belgium/H0097/2025_H3N2,212,0.2202,0.2202
seqneut25to26_sera_0031,A/Belgium/H0097/2025_H3N2,plate7-A/Belgium/H0097/2025_H3N2,487,0.4732,0.4732
seqneut25to26_sera_0031,A/Belgium/H0097/2025_H3N2,plate7-A/Belgium/H0097/2025_H3N2,1119,0.5858,0.5858
seqneut25to26_sera_0031,A/Belgium/H0097/2025_H3N2,plate7-A/Belgium/H0097/2025_H3N2,2575,0.6612,0.6612
seqneut25to26_sera_0031,A/Belgium/H0097/2025_H3N2,plate7-A/Belgium/H0097/2025_H3N2,5921,0.6009,0.6009
seqneut25to26_sera_0031,A/Belgium/H0097/2025_H3N2,plate7-A/Belgium/H0097/2025_H3N2,1.362e+04,0.7745,0.7745
seqneut25to26_sera_0031,A/Bhutan/1267/2025_H3N2,plate7-A/Bhutan/1267/2025_H3N2,40,0.1359,0.1359
seqneut25to26_sera_0031,A/Bhutan/1267/2025_H3N2,plate7-A/Bhutan/1267/2025_H3N2,92,0.2283,0.2283
seqneut25to26_sera_0031,A/Bhutan/1267/2025_H3N2,plate7-A/Bhutan/1267/2025_H3N2,212,0.55,0.55
seqneut25to26_sera_0031,A/Bhutan/1267/2025_H3N2,plate7-A/Bhutan/1267/2025_H3N2,487,0.6698,0.6698
seqneut25to26_sera_0031,A/Bhutan/1267/2025_H3N2,plate7-A/Bhutan/1267/2025_H3N2,1119,0.7735,0.7735
seqneut25to26_sera_0031,A/Bhutan/1267/2025_H3N2,plate7-A/Bhutan/1267/2025_H3N2,2575,0.8582,0.8582
seqneut25to26_sera_0031,A/Bhutan/1267/2025_H3N2,plate7-A/Bhutan/1267/2025_H3N2,5921,0.6506,0.6506
seqneut25to26_sera_0031,A/Bhutan/1267/2025_H3N2,plate7-A/Bhutan/1267/2025_H3N2,1.362e+04,0.8176,0.8176
seqneut25to26_sera_0031,A/Bhutan/7/2025_H3N2,plate7-A/Bhutan/7/2025_H3N2,40,0.1947,0.1947
seqneut25to26_sera_0031,A/Bhutan/7/2025_H3N2,plate7-A/Bhutan/7/2025_H3N2,92,0.2113,0.2113
seqneut25to26_sera_0031,A/Bhutan/7/2025_H3N2,plate7-A/Bhutan/7/2025_H3N2,212,0.4822,0.4822
seqneut25to26_sera_0031,A/Bhutan/7/2025_H3N2,plate7-A/Bhutan/7/2025_H3N2,487,0.5556,0.5556
seqneut25to26_sera_0031,A/Bhutan/7/2025_H3N2,plate7-A/Bhutan/7/2025_H3N2,1119,0.7267,0.7267
seqneut25to26_sera_0031,A/Bhutan/7/2025_H3N2,plate7-A/Bhutan/7/2025_H3N2,2575,0.6691,0.6691
seqneut25to26_sera_0031,A/Bhutan/7/2025_H3N2,plate7-A/Bhutan/7/2025_H3N2,5921,0.6249,0.6249
seqneut25to26_sera_0031,A/Bhutan/7/2025_H3N2,plate7-A/Bhutan/7/2025_H3N2,1.362e+04,0.8065,0.8065
seqneut25to26_sera_0031,A/BritishColumbia/PHL-2473/2025_H1N1,plate7-A/BritishColumbia/PHL-2473/2025_H1N1,40,0.3556,0.3556
seqneut25to26_sera_0031,A/BritishColumbia/PHL-2473/2025_H1N1,plate7-A/BritishColumbia/PHL-2473/2025_H1N1,92,0.5834,0.5834
seqneut25to26_sera_0031,A/BritishColumbia/PHL-2473/2025_H1N1,plate7-A/BritishColumbia/PHL-2473/2025_H1N1,212,1.025,1
seqneut25to26_sera_0031,A/BritishColumbia/PHL-2473/2025_H1N1,plate7-A/BritishColumbia/PHL-2473/2025_H1N1,487,0.8922,0.8922
seqneut25to26_sera_0031,A/BritishColumbia/PHL-2473/2025_H1N1,plate7-A/BritishColumbia/PHL-2473/2025_H1N1,1119,0.9613,0.9613
seqneut25to26_sera_0031,A/BritishColumbia/PHL-2473/2025_H1N1,plate7-A/BritishColumbia/PHL-2473/2025_H1N1,2575,0.8048,0.8048
seqneut25to26_sera_0031,A/BritishColumbia/PHL-2473/2025_H1N1,plate7-A/BritishColumbia/PHL-2473/2025_H1N1,5921,0.8248,0.8248
seqneut25to26_sera_0031,A/BritishColumbia/PHL-2473/2025_H1N1,plate7-A/BritishColumbia/PHL-2473/2025_H1N1,1.362e+04,0.9541,0.9541
seqneut25to26_sera_0031,A/California/61/2025_H3N2,plate7-A/California/61/2025_H3N2,40,0.06485,0.06485
seqneut25to26_sera_0031,A/California/61/2025_H3N2,plate7-A/California/61/2025_H3N2,92,0.3006,0.3006
seqneut25to26_sera_0031,A/California/61/2025_H3N2,plate7-A/California/61/2025_H3N2,212,0.571,0.571
seqneut25to26_sera_0031,A/California/61/2025_H3N2,plate7-A/California/61/2025_H3N2,487,0.6389,0.6389
seqneut25to26_sera_0031,A/California/61/2025_H3N2,plate7-A/California/61/2025_H3N2,1119,0.6872,0.6872
seqneut25to26_sera_0031,A/California/61/2025_H3N2,plate7-A/California/61/2025_H3N2,2575,0.7817,0.7817
seqneut25to26_sera_0031,A/California/61/2025_H3N2,plate7-A/California/61/2025_H3N2,5921,0.8532,0.8532
seqneut25to26_sera_0031,A/California/61/2025_H3N2,plate7-A/California/61/2025_H3N2,1.362e+04,0.9539,0.9539
seqneut25to26_sera_0031,A/California/63/2025_H1N1,plate7-A/California/63/2025_H1N1,40,0.5312,0.5312
seqneut25to26_sera_0031,A/California/63/2025_H1N1,plate7-A/California/63/2025_H1N1,92,0.7793,0.7793
seqneut25to26_sera_0031,A/California/63/2025_H1N1,plate7-A/California/63/2025_H1N1,212,0.8257,0.8257
seqneut25to26_sera_0031,A/California/63/2025_H1N1,plate7-A/California/63/2025_H1N1,487,1.32,1
seqneut25to26_sera_0031,A/California/63/2025_H1N1,plate7-A/California/63/2025_H1N1,1119,1.1,1
seqneut25to26_sera_0031,A/California/63/2025_H1N1,plate7-A/California/63/2025_H1N1,2575,0.9149,0.9149
seqneut25to26_sera_0031,A/California/63/2025_H1N1,plate7-A/California/63/2025_H1N1,5921,0.8053,0.8053
seqneut25to26_sera_0031,A/California/63/2025_H1N1,plate7-A/California/63/2025_H1N1,1.362e+04,0.9697,0.9697
seqneut25to26_sera_0031,A/Canberra/465/2025_H1N1,plate7-A/Canberra/465/2025_H1N1,40,0.3046,0.3046
seqneut25to26_sera_0031,A/Canberra/465/2025_H1N1,plate7-A/Canberra/465/2025_H1N1,92,0.4202,0.4202
seqneut25to26_sera_0031,A/Canberra/465/2025_H1N1,plate7-A/Canberra/465/2025_H1N1,212,0.6579,0.6579
seqneut25to26_sera_0031,A/Canberra/465/2025_H1N1,plate7-A/Canberra/465/2025_H1N1,487,0.7652,0.7652
seqneut25to26_sera_0031,A/Canberra/465/2025_H1N1,plate7-A/Canberra/465/2025_H1N1,1119,0.942,0.942
seqneut25to26_sera_0031,A/Canberra/465/2025_H1N1,plate7-A/Canberra/465/2025_H1N1,2575,0.7459,0.7459
seqneut25to26_sera_0031,A/Canberra/465/2025_H1N1,plate7-A/Canberra/465/2025_H1N1,5921,0.668,0.668
seqneut25to26_sera_0031,A/Canberra/465/2025_H1N1,plate7-A/Canberra/465/2025_H1N1,1.362e+04,0.8741,0.8741
seqneut25to26_sera_0031,A/Canberra/530/2025_H1N1,plate7-A/Canberra/530/2025_H1N1,40,0.4309,0.4309
seqneut25to26_sera_0031,A/Canberra/530/2025_H1N1,plate7-A/Canberra/530/2025_H1N1,92,0.6423,0.6423
seqneut25to26_sera_0031,A/Canberra/530/2025_H1N1,plate7-A/Canberra/530/2025_H1N1,212,0.8427,0.8427
seqneut25to26_sera_0031,A/Canberra/530/2025_H1N1,plate7-A/Canberra/530/2025_H1N1,487,0.832,0.832
seqneut25to26_sera_0031,A/Canberra/530/2025_H1N1,plate7-A/Canberra/530/2025_H1N1,1119,0.812,0.812
seqneut25to26_sera_0031,A/Canberra/530/2025_H1N1,plate7-A/Canberra/530/2025_H1N1,2575,0.8448,0.8448
seqneut25to26_sera_0031,A/Canberra/530/2025_H1N1,plate7-A/Canberra/530/2025_H1N1,5921,0.7387,0.7387
seqneut25to26_sera_0031,A/Canberra/530/2025_H1N1,plate7-A/Canberra/530/2025_H1N1,1.362e+04,0.9828,0.9828
seqneut25to26_sera_0031,A/Catalonia/NSVH102689455/2025_H1N1,plate7-A/Catalonia/NSVH102689455/2025_H1N1,40,0.2335,0.2335
seqneut25to26_sera_0031,A/Catalonia/NSVH102689455/2025_H1N1,plate7-A/Catalonia/NSVH102689455/2025_H1N1,92,0.5467,0.5467
seqneut25to26_sera_0031,A/Catalonia/NSVH102689455/2025_H1N1,plate7-A/Catalonia/NSVH102689455/2025_H1N1,212,0.8426,0.8426
seqneut25to26_sera_0031,A/Catalonia/NSVH102689455/2025_H1N1,plate7-A/Catalonia/NSVH102689455/2025_H1N1,487,0.7358,0.7358
seqneut25to26_sera_0031,A/Catalonia/NSVH102689455/2025_H1N1,plate7-A/Catalonia/NSVH102689455/2025_H1N1,1119,0.7789,0.7789
seqneut25to26_sera_0031,A/Catalonia/NSVH102689455/2025_H1N1,plate7-A/Catalonia/NSVH102689455/2025_H1N1,2575,0.7627,0.7627
seqneut25to26_sera_0031,A/Catalonia/NSVH102689455/2025_H1N1,plate7-A/Catalonia/NSVH102689455/2025_H1N1,5921,0.7888,0.7888
seqneut25to26_sera_0031,A/Catalonia/NSVH102689455/2025_H1N1,plate7-A/Catalonia/NSVH102689455/2025_H1N1,1.362e+04,0.8651,0.8651
seqneut25to26_sera_0031,A/Colorado/105/2025_H1N1,plate7-A/Colorado/105/2025_H1N1,40,0.6,0.6
seqneut25to26_sera_0031,A/Colorado/105/2025_H1N1,plate7-A/Colorado/105/2025_H1N1,92,0.7477,0.7477
seqneut25to26_sera_0031,A/Colorado/105/2025_H1N1,plate7-A/Colorado/105/2025_H1N1,212,0.9199,0.9199
seqneut25to26_sera_0031,A/Colorado/105/2025_H1N1,plate7-A/Colorado/105/2025_H1N1,487,0.9738,0.9738
seqneut25to26_sera_0031,A/Colorado/105/2025_H1N1,plate7-A/Colorado/105/2025_H1N1,1119,0.8207,0.8207
seqneut25to26_sera_0031,A/Colorado/105/2025_H1N1,plate7-A/Colorado/105/2025_H1N1,2575,0.8573,0.8573
seqneut25to26_sera_0031,A/Colorado/105/2025_H1N1,plate7-A/Colorado/105/2025_H1N1,5921,0.7141,0.7141
seqneut25to26_sera_0031,A/Colorado/105/2025_H1N1,plate7-A/Colorado/105/2025_H1N1,1.362e+04,1.031,1
